product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
9300,construcao_ferramentas_construcao,59,711,6,1250,30,10,20
13235,cama_mesa_banho,50,627,2,3950,33,14,33
28833,informatica_acessorios,32,1095,2,400,38,2,29
5675,malas_acessorios,59,857,7,1100,35,14,29
30456,beleza_saude,45,379,3,200,16,16,16
3640,eletrodomesticos,60,230,1,425,39,17,39
17855,utilidades_domesticas,43,1129,1,22050,55,40,60
21707,informatica_acessorios,58,240,1,150,35,8,11
22333,utilidades_domesticas,46,290,1,800,20,8,20
13316,moveis_decoracao,57,209,11,800,40,8,35
25365,perfumaria,60,418,1,650,16,10,11
17740,fashion_roupa_feminina,43,754,2,500,16,2,11
7246,cool_stuff,57,1255,4,198,17,9,15
3955,NA,NA,NA,NA,9150,33,30,44
18265,utilidades_domesticas,27,868,2,500,22,16,16
15083,utilidades_domesticas,41,687,2,950,27,30,27
12276,automotivo,56,1310,1,3750,42,19,25
27097,esporte_lazer,32,513,3,250,16,6,20
17549,fashion_bolsas_e_acessorios,42,361,1,100,17,3,12
16082,papelaria,59,495,7,800,22,7,15
28819,construcao_ferramentas_seguranca,58,1720,3,200,17,7,17
11576,industria_comercio_e_negocios,44,1396,2,7225,16,103,25
19572,cool_stuff,20,740,1,50,40,30,50
5551,beleza_saude,52,1976,3,425,20,9,18
764,cama_mesa_banho,54,383,1,950,50,5,50
12532,brinquedos,52,397,5,550,32,11,20
5360,eletrodomesticos_2,59,319,7,14350,41,55,31
22723,beleza_saude,32,1046,1,328,20,14,18
31718,cama_mesa_banho,32,306,1,1950,58,15,46
15147,beleza_saude,36,642,1,700,16,40,11
5165,eletrodomesticos,57,335,1,1250,22,11,20
32052,construcao_ferramentas_construcao,56,290,2,400,20,5,20
7637,esporte_lazer,55,936,3,2320,63,33,17
19351,ferramentas_jardim,41,394,1,2700,16,30,25
24956,perfumaria,47,723,1,455,21,15,17
29864,fashion_bolsas_e_acessorios,38,366,3,150,16,6,20
20001,cama_mesa_banho,51,115,1,2200,45,25,35
550,cama_mesa_banho,49,297,2,1400,37,23,35
29708,casa_conforto,55,200,2,450,45,15,35
7322,cama_mesa_banho,54,120,1,835,40,9,33
17160,cool_stuff,55,418,2,1250,36,16,24
9392,informatica_acessorios,34,2457,1,550,26,17,17
32266,cama_mesa_banho,49,729,1,3850,20,30,30
1808,cool_stuff,63,877,6,7000,22,52,27
27457,cama_mesa_banho,53,681,1,1250,19,17,22
18753,relogios_presentes,47,528,3,850,48,16,25
23416,ferramentas_jardim,49,374,1,900,30,10,20
16340,fashion_underwear_e_moda_praia,63,3140,11,400,16,5,11
22508,relogios_presentes,52,585,1,400,20,11,19
12962,esporte_lazer,52,682,2,1100,24,16,15
17998,ferramentas_jardim,57,365,6,850,24,13,18
6925,relogios_presentes,54,630,6,400,18,11,15
30580,audio,60,1046,1,675,22,9,16
15850,beleza_saude,56,483,2,175,19,12,13
6627,alimentos_bebidas,57,1322,1,1350,18,17,16
10435,informatica_acessorios,60,1503,5,588,20,17,15
4452,utilidades_domesticas,41,897,1,450,20,10,20
24230,automotivo,59,867,5,1500,68,9,33
27718,esporte_lazer,25,267,2,1550,35,30,40
23062,beleza_saude,46,1969,1,683,31,16,16
5591,moveis_decoracao,53,575,1,2500,35,9,25
32444,bebes,51,1243,2,500,30,6,23
32921,esporte_lazer,52,1113,2,300,20,34,44
19431,beleza_saude,44,820,1,350,16,16,15
25752,cool_stuff,51,425,1,250,16,12,11
1930,moveis_decoracao,47,348,1,2900,40,10,35
8287,informatica_acessorios,23,1036,2,200,16,2,11
24360,telefonia,45,742,3,383,16,12,13
9143,consoles_games,49,781,5,200,16,16,16
20426,informatica_acessorios,56,1173,1,1300,30,16,16
25327,bebidas,44,744,1,4300,16,15,11
2522,beleza_saude,53,2610,2,150,16,7,12
24985,moveis_decoracao,59,589,1,400,17,8,17
31301,cama_mesa_banho,58,262,1,1400,25,10,25
29077,automotivo,56,1108,6,450,20,15,15
26324,esporte_lazer,54,660,1,154,17,10,13
17611,utilidades_domesticas,55,132,1,470,21,23,21
13320,NA,NA,NA,NA,5500,33,22,33
27331,eletroportateis,58,613,1,650,16,10,16
20523,informatica_acessorios,34,1122,2,100,18,11,14
4196,cama_mesa_banho,55,739,1,1600,40,20,20
29615,moveis_decoracao,52,646,1,400,16,30,20
8402,cama_mesa_banho,60,298,1,2350,33,7,37
8086,utilidades_domesticas,52,1301,1,975,31,12,21
20562,moveis_decoracao,59,439,1,1800,30,6,20
30376,cama_mesa_banho,54,687,2,1150,32,5,30
21571,cama_mesa_banho,58,678,1,1250,19,17,22
22345,beleza_saude,60,950,2,1300,42,12,20
31024,NA,NA,NA,NA,1300,30,20,30
32785,NA,NA,NA,NA,1200,20,20,20
7323,moveis_decoracao,58,275,1,1800,45,14,35
8754,ferramentas_jardim,54,2155,1,509,17,13,13
6,automotivo,58,177,1,100,16,15,16
12625,esporte_lazer,59,1104,1,8809,52,52,17
30783,construcao_ferramentas_construcao,58,138,6,14900,48,30,48
9033,moveis_decoracao,56,296,2,1050,100,7,15
11008,cama_mesa_banho,57,520,1,950,29,10,25
11219,cool_stuff,35,377,2,500,19,17,25
22540,telefonia,58,733,6,100,18,6,14
15016,cool_stuff,45,3033,5,12400,35,35,50
7256,papelaria,36,215,1,700,45,10,31
4985,relogios_presentes,39,700,2,253,18,11,13
1993,beleza_saude,45,1194,1,1413,40,16,31
29759,moveis_cozinha_area_de_servico_jantar_e_jardim,57,354,4,1150,27,15,16
31361,bebes,36,654,3,18667,88,28,67
13453,construcao_ferramentas_jardim,34,376,1,65,17,12,17
9593,pet_shop,54,947,4,700,36,12,30
12225,ferramentas_jardim,42,567,3,1075,34,31,34
27860,pet_shop,42,244,4,4050,30,53,30
19268,artigos_de_festas,60,430,1,200,16,6,11
16979,cama_mesa_banho,35,2618,1,1200,16,22,11
29020,pet_shop,57,651,1,500,25,15,20
27404,construcao_ferramentas_construcao,38,409,2,8817,43,24,47
4977,musica,50,364,2,100,24,11,16
18693,cool_stuff,58,989,1,2050,42,25,15
9980,moveis_escritorio,42,2115,1,13600,58,28,58
71,telefonia,58,734,3,250,17,4,12
22334,eletronicos,60,300,4,24050,80,30,60
28333,beleza_saude,59,1935,3,300,27,11,15
23928,relogios_presentes,55,266,3,667,20,17,18
5517,construcao_ferramentas_construcao,58,339,1,7100,29,8,29
31547,brinquedos,60,804,1,600,23,25,20
30994,beleza_saude,59,374,2,1450,38,31,24
2380,utilidades_domesticas,55,747,1,6250,53,23,28
25021,telefonia_fixa,28,1252,3,400,20,30,11
1299,relogios_presentes,26,567,1,283,18,12,13
29791,perfumaria,47,1090,1,850,16,14,11
12514,cama_mesa_banho,58,871,1,1200,40,10,37
16544,automotivo,48,557,4,350,44,17,30
4367,automotivo,51,93,1,200,16,15,15
7715,telefonia,55,316,2,150,16,4,11
20304,informatica_acessorios,35,1101,1,250,42,2,30
11784,malas_acessorios,41,1047,1,2240,76,10,14
24397,livros_tecnicos,25,2021,1,213,21,2,14
28860,brinquedos,60,196,4,1150,30,30,30
3419,cama_mesa_banho,59,273,1,8850,16,10,16
28559,moveis_decoracao,58,1969,2,3000,69,11,11
9240,utilidades_domesticas,58,803,3,10900,71,25,45
23405,brinquedos,58,246,1,300,37,20,20
5495,moveis_decoracao,32,926,1,600,17,17,17
23103,fashion_bolsas_e_acessorios,51,1081,1,415,23,19,18
13836,brinquedos,54,457,1,400,30,10,20
5456,cama_mesa_banho,59,796,3,8150,50,20,40
11798,moveis_decoracao,60,956,4,5250,66,15,33
22584,consoles_games,49,472,1,700,20,15,20
4514,informatica_acessorios,53,240,1,650,34,15,15
18684,informatica_acessorios,24,718,2,200,41,2,29
3135,cool_stuff,44,854,3,1000,35,28,16
6500,papelaria,57,223,4,1500,60,20,29
18734,telefonia,59,486,1,253,20,10,18
17266,papelaria,42,148,4,800,29,10,25
26655,automotivo,58,1590,4,7350,24,69,53
26024,moveis_cozinha_area_de_servico_jantar_e_jardim,60,356,1,4400,27,27,37
247,brinquedos,42,241,1,1200,30,16,20
24955,beleza_saude,49,1216,1,1600,20,20,20
27923,informatica_acessorios,25,153,3,250,16,15,15
4083,telefonia,54,653,1,150,19,3,11
4424,NA,NA,NA,NA,200,16,2,11
4667,market_place,53,213,3,775,35,9,15
13784,brinquedos,63,784,1,300,20,7,20
6257,beleza_saude,41,763,1,150,20,10,20
13883,NA,NA,NA,NA,950,45,12,30
12485,moveis_decoracao,40,241,2,4000,52,6,52
4291,esporte_lazer,57,407,1,500,20,6,15
11625,esporte_lazer,31,447,1,100,16,6,11
22503,automotivo,60,505,3,200,24,2,17
4269,moveis_decoracao,52,1743,2,800,68,8,13
28485,esporte_lazer,26,3694,1,300,20,10,15
23888,esporte_lazer,58,1042,1,2000,28,8,15
13818,telefonia,25,1052,5,300,16,7,11
26037,livros_tecnicos,32,2228,1,1900,30,6,30
5673,musica,43,656,2,783,16,8,15
14027,informatica_acessorios,41,260,1,775,21,18,26
21718,utilidades_domesticas,55,716,1,1400,25,35,35
3806,utilidades_domesticas,55,536,1,600,28,18,17
11486,fashion_underwear_e_moda_praia,40,549,3,200,30,30,30
5603,utilidades_domesticas,44,919,2,1000,29,19,21
21172,utilidades_domesticas,50,379,1,1100,25,22,21
4392,fashion_calcados,48,375,6,100,29,7,16
2051,instrumentos_musicais,50,1053,1,400,19,11,19
14864,utilidades_domesticas,59,889,2,250,20,5,16
12568,agro_industria_e_comercio,39,326,1,1050,38,41,39
8980,NA,NA,NA,NA,200,16,2,11
13461,fashion_bolsas_e_acessorios,48,248,3,300,30,26,22
25012,brinquedos,52,706,4,2450,23,7,23
227,papelaria,54,447,1,400,25,10,17
26931,moveis_decoracao,55,743,1,2200,34,8,22
5964,perfumaria,46,458,1,500,20,12,15
31061,cama_mesa_banho,58,373,2,1700,34,10,34
19233,beleza_saude,49,166,1,325,25,10,13
11850,esporte_lazer,36,1581,1,150,18,7,14
28151,perfumaria,37,107,2,200,22,3,11
2512,construcao_ferramentas_construcao,56,1087,4,6250,55,14,44
19244,fashion_roupa_masculina,33,939,2,950,40,6,35
30113,automotivo,47,84,2,200,32,8,26
4066,cama_mesa_banho,55,148,1,6200,35,15,25
22485,cool_stuff,52,330,1,1650,33,44,19
7659,NA,NA,NA,NA,200,22,14,14
6650,alimentos,45,911,1,3350,20,21,20
19774,perfumaria,60,1772,1,150,16,16,15
23616,pet_shop,60,1614,1,2900,83,82,12
19754,artigos_de_festas,36,378,1,1550,23,17,18
1206,automotivo,53,366,1,5750,30,19,31
20373,automotivo,52,1304,1,200,18,9,13
5450,automotivo,45,736,3,350,25,10,20
29875,papelaria,51,59,1,100,16,5,16
4224,malas_acessorios,42,413,1,700,16,30,20
19839,beleza_saude,51,495,1,233,18,16,14
6996,esporte_lazer,41,194,1,100,25,20,20
26043,NA,NA,NA,NA,1800,25,25,25
24026,malas_acessorios,57,455,3,10700,40,100,16
24656,bebes,60,849,5,750,50,5,40
3475,NA,NA,NA,NA,300,27,5,18
11675,automotivo,32,1313,2,250,18,19,15
23507,esporte_lazer,44,233,5,461,18,10,14
7046,automotivo,60,1146,1,4000,65,25,25
3810,cama_mesa_banho,50,353,1,1250,16,10,16
31857,beleza_saude,43,876,2,543,30,12,16
959,alimentos_bebidas,42,2263,6,1000,28,13,13
1645,automotivo,60,703,6,9050,56,11,32
21671,cama_mesa_banho,58,774,1,1550,32,8,29
24630,esporte_lazer,56,1494,1,300,20,20,20
12349,NA,NA,NA,NA,200,16,2,11
18118,beleza_saude,47,886,4,500,30,14,16
3720,utilidades_domesticas,52,303,2,9900,61,31,31
13016,brinquedos,41,517,1,875,65,23,20
7437,cama_mesa_banho,60,850,1,1100,40,10,30
9772,instrumentos_musicais,56,349,3,200,16,12,20
32123,telefonia,55,880,3,50,18,6,11
24130,eletronicos,55,1702,5,750,21,10,14
15295,consoles_games,50,429,4,530,18,24,18
20860,moveis_decoracao,50,314,1,400,40,15,40
27650,beleza_saude,55,1181,1,250,16,11,14
22378,esporte_lazer,49,375,2,2000,20,40,30
4232,cama_mesa_banho,53,558,1,2400,41,11,36
26609,livros_tecnicos,18,612,1,500,23,2,16
32117,telefonia_fixa,50,78,1,99,22,3,16
22377,esporte_lazer,45,179,1,1150,16,12,12
28501,cool_stuff,52,673,1,175,30,20,25
26814,beleza_saude,57,991,1,217,17,13,15
20910,fashion_bolsas_e_acessorios,42,831,1,100,16,5,16
11357,perfumaria,54,909,2,700,20,20,20
24011,informatica_acessorios,36,218,1,900,30,14,11
18840,moveis_decoracao,40,274,1,200,27,10,12
31568,automotivo,49,199,1,2800,95,7,33
17050,relogios_presentes,58,591,1,500,16,11,11
17471,utilidades_domesticas,48,204,1,1150,19,22,19
28698,esporte_lazer,56,1100,2,300,30,20,40
23194,utilidades_domesticas,58,102,1,200,30,40,30
2317,moveis_decoracao,53,1750,3,2550,105,3,70
24991,telefonia,54,1057,6,200,18,3,16
25843,cama_mesa_banho,64,409,2,10900,45,15,35
19967,beleza_saude,52,572,1,300,17,14,14
27324,brinquedos,51,122,4,450,20,31,30
10868,relogios_presentes,33,523,3,584,16,11,13
19949,cama_mesa_banho,56,729,1,2700,20,30,30
23214,cama_mesa_banho,58,663,1,4200,34,10,38
20181,brinquedos,54,240,1,300,20,20,20
9643,cama_mesa_banho,58,2375,6,1400,30,20,26
21213,telefonia,57,1887,2,600,23,18,20
13853,cool_stuff,52,894,1,2250,34,52,30
7024,artigos_de_festas,45,499,6,4500,102,12,12
13275,pet_shop,47,115,6,500,20,20,20
12627,esporte_lazer,55,800,1,900,23,18,18
19443,relogios_presentes,55,943,4,450,16,11,12
19387,casa_conforto,30,503,1,700,18,12,18
4019,pet_shop,58,502,4,200,27,9,26
3561,brinquedos,31,735,3,600,20,20,20
29357,telefonia,25,287,1,75,19,3,11
27269,relogios_presentes,50,589,2,600,19,10,15
15030,esporte_lazer,60,1596,3,750,30,11,20
24033,automotivo,60,332,2,100,16,5,16
25046,consoles_games,15,728,1,110,17,2,14
19581,beleza_saude,47,1115,3,125,24,12,20
412,telefonia,58,751,5,300,17,4,12
29187,informatica_acessorios,59,445,1,133,16,12,15
28558,esporte_lazer,51,546,3,750,23,28,38
29839,automotivo,37,269,3,6700,70,25,22
17671,moveis_cozinha_area_de_servico_jantar_e_jardim,60,137,1,16900,40,30,40
5449,automotivo,59,651,5,4200,78,4,47
14674,telefonia,60,776,6,100,17,4,12
24214,utilidades_domesticas,28,238,1,150,26,16,16
24914,cama_mesa_banho,42,331,1,550,23,37,35
20847,moveis_decoracao,25,253,3,7000,25,25,25
23839,esporte_lazer,56,617,3,1100,32,9,21
2603,brinquedos,44,1250,4,3850,35,26,41
3213,automotivo,51,966,3,800,21,8,14
17481,pet_shop,55,703,1,1500,50,30,33
20753,perfumaria,58,942,2,450,16,16,22
4219,esporte_lazer,31,958,3,2350,92,4,24
13086,beleza_saude,51,309,1,700,28,10,11
32667,automotivo,53,357,2,500,16,16,12
20825,cama_mesa_banho,51,231,1,2100,40,6,29
9792,automotivo,57,703,6,4700,47,19,23
10952,esporte_lazer,39,468,1,200,20,20,20
17607,cama_mesa_banho,55,514,1,900,16,10,16
2298,perfumaria,52,693,1,400,18,18,18
11969,informatica_acessorios,54,1785,1,7000,57,11,52
26182,esporte_lazer,55,416,1,400,22,5,20
32895,pet_shop,50,619,5,1150,40,20,30
5845,eletronicos,54,381,2,100,16,8,16
6458,casa_construcao,57,707,1,10100,30,61,30
4898,telefonia,55,370,1,250,16,8,11
19211,automotivo,59,555,1,4500,59,10,59
24,esporte_lazer,59,1100,6,1550,16,10,16
16592,esporte_lazer,56,1720,1,1000,20,20,14
11376,cama_mesa_banho,58,184,1,3000,55,25,35
7663,informatica_acessorios,60,401,2,150,16,5,15
22053,utilidades_domesticas,30,167,1,2150,21,4,71
9061,esporte_lazer,49,515,1,550,27,25,25
7187,bebes,60,566,1,17600,65,36,45
27203,utilidades_domesticas,30,299,2,250,16,23,14
32735,beleza_saude,46,803,1,350,22,3,15
2812,construcao_ferramentas_construcao,52,3500,3,2700,16,11,11
30060,malas_acessorios,56,488,3,17150,36,48,56
6114,tablets_impressao_imagem,64,547,3,300,26,3,26
14566,beleza_saude,32,1883,1,250,17,12,12
32465,bebes,16,978,1,300,16,8,11
6217,utilidades_domesticas,59,760,2,650,20,11,15
4253,automotivo,59,1391,3,1700,34,18,16
9635,fashion_bolsas_e_acessorios,48,731,1,200,16,2,11
22387,cama_mesa_banho,55,617,1,6400,30,30,30
11447,eletronicos,52,537,1,200,21,7,14
23622,cama_mesa_banho,59,497,2,1350,50,11,11
1788,brinquedos,30,1155,1,263,19,14,16
2689,livros_interesse_geral,10,2068,1,1000,33,6,22
4085,esporte_lazer,56,1236,1,4350,20,20,20
13616,moveis_decoracao,54,315,1,303,14,14,28
25990,telefonia,56,214,2,200,22,16,16
19106,alimentos_bebidas,58,457,3,2950,17,22,17
21194,informatica_acessorios,54,90,2,100,16,8,11
23764,cool_stuff,35,240,3,130,100,25,35
6914,cama_mesa_banho,49,476,1,350,16,10,16
26395,moveis_decoracao,33,106,2,250,20,20,20
13297,moveis_decoracao,54,757,6,3300,19,7,16
15935,eletrodomesticos,37,1642,10,5500,29,37,25
16476,papelaria,41,312,2,200,24,7,14
25699,construcao_ferramentas_construcao,56,1133,1,4200,30,20,20
6327,beleza_saude,41,1109,1,217,17,10,14
8906,moveis_sala,55,595,1,5600,20,5,60
8970,beleza_saude,59,1343,2,150,16,13,11
28508,informatica_acessorios,55,956,3,239,27,8,16
21541,livros_importados,63,1071,7,1300,29,9,18
18451,fashion_bolsas_e_acessorios,60,83,1,200,16,2,11
24244,utilidades_domesticas,45,928,1,800,39,6,28
28826,construcao_ferramentas_construcao,59,274,1,150,24,13,13
3842,beleza_saude,41,1918,1,580,39,11,15
22774,automotivo,50,214,4,1600,25,9,17
26061,fashion_bolsas_e_acessorios,35,385,1,100,17,3,12
29473,informatica_acessorios,52,294,2,1000,20,20,20
4558,construcao_ferramentas_jardim,54,118,1,1450,16,16,12
22166,moveis_decoracao,60,473,1,600,30,4,20
8895,automotivo,50,520,2,1200,19,6,14
3358,alimentos,28,528,1,1376,23,15,21
23363,NA,NA,NA,NA,350,16,6,11
7317,informatica_acessorios,52,967,1,220,22,13,12
14181,brinquedos,42,1604,1,6084,68,14,68
6706,relogios_presentes,53,542,2,400,16,11,20
2395,beleza_saude,60,180,1,300,17,12,11
12029,brinquedos,32,122,2,250,16,15,15
3960,utilidades_domesticas,53,532,1,600,20,7,20
25766,consoles_games,48,691,2,317,20,7,16
17251,malas_acessorios,47,414,1,2000,35,27,12
4730,construcao_ferramentas_jardim,34,1007,5,5650,40,16,50
17994,automotivo,55,1440,1,575,20,10,15
26297,eletrodomesticos_2,33,94,1,18450,68,21,42
28610,malas_acessorios,47,114,1,1000,35,10,34
11951,moveis_decoracao,39,400,1,450,35,35,11
5111,automotivo,56,199,2,75,16,15,15
31907,perfumaria,55,310,3,200,20,5,13
19929,beleza_saude,40,774,1,625,16,14,15
23861,NA,NA,NA,NA,200,16,2,11
10230,pet_shop,35,503,2,1500,40,45,30
6037,malas_acessorios,54,1632,6,650,20,40,50
15069,perfumaria,42,155,1,600,20,20,30
11734,informatica_acessorios,60,1873,1,225,17,17,17
4093,eletroportateis,57,2259,1,550,20,13,21
3074,brinquedos,50,690,1,7175,50,22,40
9717,relogios_presentes,42,576,3,300,16,2,20
26917,brinquedos,35,272,2,350,19,22,17
10128,moveis_decoracao,49,199,4,650,19,20,15
9901,informatica_acessorios,53,514,3,424,25,10,19
30302,pet_shop,57,1268,2,102,20,6,13
11880,casa_conforto,28,102,1,200,30,15,15
30176,beleza_saude,36,668,1,650,16,40,11
13028,papelaria,60,466,7,400,21,7,15
2705,relogios_presentes,60,628,2,200,16,11,11
12576,moveis_decoracao,36,80,2,400,16,28,16
13362,bebes,58,801,1,2300,36,30,19
10657,esporte_lazer,51,1368,2,400,20,17,17
5370,utilidades_domesticas,60,279,1,300,35,4,15
10658,beleza_saude,54,3569,2,150,32,20,20
10998,esporte_lazer,52,920,4,600,35,15,30
18726,climatizacao,52,1427,1,10050,51,49,24
13227,brinquedos,22,265,1,420,28,12,22
21507,relogios_presentes,59,168,3,200,16,2,11
25034,cama_mesa_banho,55,661,1,1200,35,3,30
28777,livros_tecnicos,53,1909,1,500,25,4,18
7901,brinquedos,58,701,6,2250,55,12,35
25030,moveis_decoracao,39,202,1,2300,40,10,30
8155,cama_mesa_banho,57,729,1,1500,20,30,30
29985,esporte_lazer,54,664,1,250,22,10,15
17641,automotivo,40,622,6,700,40,15,40
5470,moveis_decoracao,59,646,1,300,20,30,20
3889,telefonia,57,1260,2,175,17,3,12
2040,cama_mesa_banho,59,266,1,3975,46,12,43
6932,cool_stuff,48,662,2,18600,38,74,38
17976,pet_shop,17,746,1,300,16,4,11
25780,telefonia_fixa,63,150,2,100,16,16,16
19606,fashion_bolsas_e_acessorios,51,731,1,200,16,2,11
6661,beleza_saude,55,1735,1,2550,20,40,25
1232,utilidades_domesticas,42,1182,1,15050,60,25,60
25663,cool_stuff,54,940,1,1800,42,25,15
2012,brinquedos,37,337,1,325,17,18,12
18815,utilidades_domesticas,51,339,2,9500,42,54,25
11119,ferramentas_jardim,52,1493,6,4000,30,21,24
26667,NA,NA,NA,NA,30000,65,65,65
14596,ferramentas_jardim,54,1318,1,700,30,10,20
7988,telefonia,56,160,2,150,20,5,12
2973,esporte_lazer,48,1422,1,200,18,8,14
5697,eletrodomesticos,58,108,1,150,27,13,17
876,beleza_saude,42,3887,1,100,16,8,11
6197,eletronicos,45,1198,2,595,8,6,6
29585,beleza_saude,44,610,1,600,26,6,18
6491,relogios_presentes,54,691,2,200,16,2,11
23770,construcao_ferramentas_iluminacao,58,291,1,2350,30,30,30
8282,ferramentas_jardim,39,120,2,200,25,5,12
19714,esporte_lazer,57,722,4,500,16,15,20
32135,pet_shop,54,802,17,9000,33,30,44
728,moveis_decoracao,63,522,2,500,80,10,60
15549,beleza_saude,32,1032,1,100,16,2,11
17320,beleza_saude,42,951,2,400,18,18,18
13572,ferramentas_jardim,60,681,4,16900,38,70,38
5207,telefonia,58,381,3,200,19,4,11
24419,consoles_games,38,456,1,150,29,2,16
11292,portateis_casa_forno_e_cafe,46,490,1,225,18,18,16
4174,moveis_decoracao,52,745,4,18200,40,60,40
27127,brinquedos,58,789,2,790,28,24,31
1925,bebes,41,1064,1,21467,76,57,51
3718,relogios_presentes,52,706,2,300,16,11,11
7053,moveis_decoracao,33,1405,3,150,35,2,25
7242,beleza_saude,30,530,1,975,19,12,15
8407,telefonia,56,1613,2,304,19,11,16
28123,bebes,39,1285,2,8200,40,35,35
559,pet_shop,41,186,2,700,16,35,25
13198,brinquedos,60,48,1,1400,60,30,16
29269,automotivo,46,2145,8,18000,50,20,20
10432,fashion_bolsas_e_acessorios,58,526,5,350,43,16,27
22860,moveis_decoracao,52,603,2,1200,65,12,12
20223,cool_stuff,53,953,1,1200,42,25,15
7679,cama_mesa_banho,59,282,2,7683,38,45,52
28708,eletronicos,60,443,2,100,22,4,11
27875,moveis_decoracao,49,1720,2,600,65,11,11
16185,NA,NA,NA,NA,1400,35,3,35
5252,climatizacao,60,1271,1,4550,40,21,32
21682,cama_mesa_banho,48,267,1,1588,48,12,44
19625,pet_shop,40,287,6,1400,20,16,22
4234,automotivo,58,797,5,1100,23,7,38
22022,moveis_decoracao,29,250,2,800,32,6,28
7004,esporte_lazer,45,1134,1,867,26,15,18
1101,informatica_acessorios,32,999,3,225,17,5,20
8327,perfumaria,45,650,1,75,11,11,8
31054,esporte_lazer,57,1176,4,3350,66,6,43
23540,market_place,63,1498,4,1800,20,40,21
11938,utilidades_domesticas,44,205,6,100,16,7,20
21471,utilidades_domesticas,31,322,2,300,25,6,15
23714,papelaria,55,787,2,300,16,5,17
