datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,school,No holiday,Martyrs Day,Carnival Saturday,Carnival Sunday,Carnival Monday,Carnival Tuesday,Ash Wednesday,Holy Thursday,Good Friday,Holy Saturday,Resurrection Sunday,Labor Day,Foundation of Old Panama,Separation of Panama from Colombia,Flag Day,Patriotic Commemoration in Colon city,First Cry of Independence,Independence of Panama from Spain,Mothers Day,Christmas Eve,Christmas,New Years Eve
2015-03-09,28397.7084,27.39298782348635,0.01584672670833333,0.036181449875,26.11659914107928,28.787844594319683,0.014890350416666665,0.03821547796666667,15.864744514971116,25.18302688598635,0.014712966916666667,0.07141749058333334,6.187819668661422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,28800.5991,28.068496958414737,0.016705244833333334,0.032032330708333334,20.276325252186783,29.5886792500814,0.015392829979166666,0.05002292025,12.239748494097745,26.0808667500814,0.015212903375000001,0.09489758820833333,3.9754042609679217,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11,28930.6646,28.145232137044292,0.017004992041666667,0.018985986804166667,22.46866740447717,29.90271911621096,0.016163533458333334,0.0317573549375,11.667713439199494,26.12439880371096,0.016169891250000002,0.09679158541666666,3.353315127338052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,29153.1369,27.876026407877628,0.016432283041666666,0.021368349587083335,24.722405074123923,29.54725036621096,0.015818275708333333,0.027612606579166667,13.987426444388667,26.068083699544292,0.015916504291666665,0.08991050729166666,4.333432514100589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,28640.2436,27.372530873616558,0.015815171416666666,0.02125095336916667,27.398263916222195,28.746879831949894,0.014827323708333333,0.013426502558333333,14.967495318399857,24.982556915283226,0.014732433125,0.05543232008333333,6.132744314404717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-14,25729.9075,27.40440648396812,0.015914445479166667,0.04282824225,22.35674248830361,29.10329971313479,0.014213090625,0.019351720916666666,12.112490561785753,24.83962783813479,0.014106437958333334,0.04962857591666667,5.29529721072313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,23634.497900000002,27.496430969238304,0.015936417645833333,0.0242787996875,21.805101433078406,29.562837219238304,0.0149868756875,0.05287901560416666,9.621083334116333,25.690766906738304,0.0149693919375,0.08990669308333334,3.398306740566054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,28697.6583,27.101007080078148,0.0154139354375,0.05537796012500001,24.814033806504682,28.451267496744816,0.014810259562499999,0.048982937875,14.011184826594556,24.768650309244816,0.01491818375,0.089926401625,5.727135510598234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,27693.5591,27.135447438557964,0.014680132104166667,0.045803387625,22.402339490908336,28.165395355224632,0.013545100541666667,0.013920267445,13.9911414129911,24.941111501057964,0.013073667520833332,0.027551690758333334,6.091434955374869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,27580.4366,26.988682047526066,0.014417367958333335,0.04335403458333333,19.307091671255247,28.281650797526066,0.013059335854166666,0.017355124120833332,10.144888201277503,24.95905965169273,0.012807089020833334,0.03041744225,3.706972431019118,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,26940.896,27.285901641845726,0.014871815270833333,0.07406075779166667,15.087858159974395,28.293063100179058,0.013373751854166666,0.050930877504166666,5.819920011739657,24.934990183512394,0.013625203937499998,0.10885938054166666,2.7515534303805307,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,26950.3464,27.383194224039737,0.015064131250000001,0.061706542875,15.613202411418,28.521866099039737,0.013454805854166666,0.07836985541250001,5.560054741999555,25.17551193237307,0.0136685878125,0.125583967375,3.1929435508884896,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-21,24660.0702,27.677559153238956,0.0145976135625,0.02393505955,17.266266558514733,28.99526748657229,0.013379771416666667,0.045702775333333334,8.082846865565743,25.69936904907229,0.013137856000000002,0.04326502466666667,2.796918070652749,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-22,22427.9984,27.310796356201195,0.014217796999999999,0.0129721164375,17.480659807680954,28.898686981201195,0.013370775250000001,0.03281402556666667,7.78670228916643,25.560145314534527,0.013587259270833332,0.07332674733333333,4.007755605242366,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,27106.941,27.395462290445987,0.01442149475,0.0109482209,17.09861518172409,29.278274790445987,0.013104629625000001,0.01989894403345833,5.62246751228312,25.58621749877932,0.013963095416666666,0.06730556454166667,3.3130331487274756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,27569.5895,27.5613469441732,0.014578952375,0.012438933045833335,18.80521749610311,29.322414652506534,0.012918605416666666,0.0076982379233333335,8.292558580463195,26.044419860839866,0.013745282062500001,0.030573546679166664,2.9784629806443057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,27530.5568,27.84018478393557,0.014986173208333333,0.01787670455,20.406289982128673,29.2262524922689,0.01333727025,0.012945294408333334,7.2013995665909505,25.931656138102237,0.013701255958333334,0.027935345791666667,3.5269899879163584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,27255.7467,27.766465759277366,0.0145412119375,0.01945635675125,18.773524048878663,29.141465759277366,0.013345940333333334,0.026331424850000004,6.926806240324059,25.829616800944034,0.013698640791666666,0.024946053708333332,3.459920471788655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,27862.8,28.17370249430341,0.0155212445625,0.023045699057499997,15.518748643630182,29.98359832763674,0.013389146520833332,0.0253074961875,5.632549610562271,26.14473114013674,0.014130469354166666,0.0337920686875,3.6350147753965856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-28,25817.5729,28.300223286946636,0.016176481875,0.030782858312499998,19.99532402893914,29.821056620279972,0.014131645229166668,0.029784321441666664,8.197019328274683,25.917410786946636,0.014325718000000001,0.028760592041666668,2.1783352796818343,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-29,23360.447,27.836968994140648,0.016401462208333332,0.12211227391666667,19.642287735186777,29.49256795247398,0.014832509041666666,0.11235554995833334,7.655341038493764,25.37733357747398,0.015199673645833333,0.14427566583333332,2.6147887933347023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,27729.1716,27.58558553059898,0.016373358083333334,0.06710815475,19.814227166713895,29.894830322265648,0.014868777875000001,0.09014638304166667,7.791520882969337,25.721002197265648,0.0151809473125,0.13926569687499998,2.7223484733714076,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,27631.2744,27.401727294921898,0.015971777666666666,0.047264099,21.333752723827278,29.121128336588566,0.014590062229166666,0.0275347233375,11.936203183869553,25.779331461588566,0.0148036854375,0.093797048,3.4026762313492718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,27739.0055,27.893846130371116,0.015382779291666667,0.021884679758333334,20.256825718875646,29.171840922037784,0.013281993708333334,0.0023538619164583333,11.276425690057719,26.15296071370445,0.013383560041666666,0.018625656799999998,3.5135076224842656,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,25519.269,27.984043375651066,0.016039213833333333,0.050993124541666664,21.75390854285104,29.026361083984398,0.014297645770833332,0.05349639075333334,10.365024535863656,26.084954833984398,0.013496877229166667,0.0258184272875,3.2437716914360464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,22088.8021,27.98547770182294,0.015869644999999998,0.039052963249999996,24.334908031867013,29.30188395182294,0.015009271791666667,0.07335503891666667,12.888359323115418,26.230269368489605,0.014470604583333333,0.07745806391666667,3.1287413878181756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-04,23334.3603,27.87450688680015,0.015830779145833335,0.029541651520833333,28.23211334446373,29.10888188680015,0.014906191875,0.040547370874999995,15.21492345317259,26.27554855346682,0.014622314916666665,0.095354716375,5.048746670908282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-05,22780.373,27.86047770182294,0.015390523583333334,0.012549728139583334,27.39350716878572,29.283003743489605,0.014518070458333332,0.021453698554166668,15.00485096865488,25.967248535156273,0.014310010625000001,0.063704808625,5.868278480828732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,28075.785200000002,27.83836644490562,0.015877108666666667,0.03436772041666667,25.27586293237488,29.24852269490562,0.014217556562499999,0.012038787166666667,15.235806787545448,25.99656956990562,0.0142417163125,0.058286667083333334,6.329072372411034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,28820.5018,27.998723602294945,0.016589646916666666,0.048729896375,27.480992978417746,29.370468393961612,0.015019739854166667,0.040925820791666664,16.557440564303096,26.191431935628277,0.014184956958333333,0.053444544625,6.4641231991902295,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,28741.1994,27.955922698974632,0.01678950475,0.03815205891666667,25.406143140620312,29.4292299906413,0.015352635395833333,0.039909044958333334,16.191049106330457,26.115427907307964,0.014746893270833334,0.081586837625,6.040081683654634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,28379.2818,28.33500188191734,0.017240501874999998,0.04302215579166666,22.243193991416387,30.11429875691734,0.015522775479166667,0.029166698541666664,14.306059182449742,26.236043548584007,0.015227454479166666,0.08609453808333334,4.883925199294153,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,25346.1749,28.702851867675804,0.017439448958333333,0.04810651095833333,20.369754043670632,30.657278951009136,0.015687390208333332,0.06349627179166667,11.39052464661092,26.892956034342472,0.015606486833333334,0.10311508170833333,3.189896309160982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-11,25217.3263,28.998590087890648,0.01748147725,0.040728251124999997,18.647724465970246,31.158746337890648,0.016006619791666666,0.09815788225,7.7575535858097275,27.23426717122398,0.01603173325,0.1302388515,2.6858024733857935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-12,24074.7215,28.801709747314476,0.01766742775,0.048219363083333334,16.91033054618625,31.416293080647808,0.01579282195833333,0.07485453241666666,7.642136482089623,26.851839955647808,0.016248360312499998,0.12176386429166668,2.7818770076050616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,28629.3024,28.920491790771507,0.017513411,0.06078529362499999,14.788202564993794,30.303304290771507,0.01621863925,0.10325241129166667,4.188521594687546,26.509033457438175,0.016697542666666666,0.14514414458333333,2.306483414861399,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,28296.903,28.245411173502628,0.018039382833333333,0.08658154833333333,14.18703567522801,29.561817423502628,0.017500080104166666,0.13423156754166668,4.218787326544657,26.074187215169292,0.016934392208333333,0.18262100183333332,2.8103635420393314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,28397.1472,27.520855204264347,0.018550171708333334,0.124189376375,12.62100909253124,28.82033437093101,0.018124833041666667,0.16560363758333332,3.3026536831093902,25.62762603759768,0.017287507,0.21434275333333333,2.250369804421444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,28009.4449,27.689285532633487,0.018161990125,0.09331782579166666,14.548035425287189,27.99657719930015,0.018188375041666666,0.147249222125,4.319170380080109,25.800613657633487,0.016969897375,0.18387476608333334,2.6225441468909803,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,28058.9126,27.909832255045597,0.018342267,0.11404768633333334,11.845193695269153,28.80566558837893,0.01733709425,0.14005343129166667,4.484379162845166,26.202801005045597,0.016255309666666665,0.16249847375,2.632691018161709,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-18,26297.0779,27.97670771280927,0.018447585,0.099497160125,14.17436428124901,28.020327504475933,0.018353806875,0.13916778475,5.939182376167253,26.1557441711426,0.016654995125,0.18078994708333332,2.683645511155514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-19,24477.031,28.204846954345726,0.018207522625,0.07596921891666666,15.465850029752858,28.849378204345726,0.017326645375,0.15700244954166667,4.934247438648999,26.220471954345726,0.016726466583333332,0.17319234354166668,2.7418262651490557,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,28472.9491,27.971026357014996,0.018538576625,0.10111459120833333,13.10309626589784,29.080401357014996,0.017267646708333334,0.12923240625000001,6.101451227305492,25.96060969034833,0.016425393375,0.13635762570833335,4.0708987727230825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,28549.8828,27.555425262451195,0.018710791958333334,0.12020874004166666,10.17475780411606,29.104904429117862,0.017120698958333333,0.17064920970833333,3.0188181936281975,26.406336720784527,0.016385098166666667,0.21352895000000002,3.1123693120048235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,28895.2954,28.326638793945335,0.018392857083333335,0.09378655733333334,14.628323211692852,28.989399210612003,0.017645494458333334,0.13307062804166667,5.072388467721706,26.021300252278667,0.017189320291666668,0.2067362475,2.1591545718904728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,28888.740999999998,28.40131022135419,0.01750840445833333,0.028364658254166664,21.980971558285656,28.692976888020855,0.016642309125,0.05960830079166667,10.510102585701707,26.043237304687523,0.01608742975,0.08865896858333333,3.091761806151719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,28382.6741,28.21047108968101,0.016483550083333333,0.010998745720833333,22.639313980288893,29.32830963134768,0.015614593666666668,0.0412226917625,8.898070561827028,26.37127838134768,0.014771704604166666,0.018684228270833332,3.2576193298579734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-25,26135.8485,28.118206278483097,0.017125538583333332,0.031815687833333335,18.51460730045015,29.10388336181643,0.014959744270833334,0.02969870920916667,7.276116435989568,26.23995107014976,0.014742147458333334,0.02847786722083333,3.298520056746097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-26,24099.8766,27.900493876139347,0.018452844708333332,0.09323469766666666,14.5812287404981,28.93695220947268,0.016646744333333335,0.07607130288333333,5.318069573817968,26.20778554280601,0.015724859208333334,0.0676469805,2.9834384635655096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,29178.1549,28.48410568237307,0.01940434908333333,0.07641283695833333,10.256677345499483,29.56223068237307,0.018188414291666666,0.09108193729166668,3.6144292927000574,27.0361890157064,0.017553585166666667,0.09811019841666667,3.3628167685568173,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-28,29433.765,29.467589314778667,0.018860220125,0.069708347375,6.637334690135095,29.438292439778667,0.018533745625,0.13667996745833333,6.388919025577395,26.597146606445335,0.017869352458333335,0.09757900191666667,3.5509452539530524,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,28896.6273,29.196828460693382,0.018793014625,0.110408146625,4.808746767920686,28.586802419026714,0.018248466541666668,0.17177772483333334,6.229576357263061,26.948130544026714,0.017399060708333334,0.16553592625,4.496486095478156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,27799.1748,28.332729593912784,0.018895559625,0.12891197208333333,5.7012587009949875,27.653042093912784,0.018096062708333333,0.16154702466666668,8.125477034226224,25.908250427246116,0.017550243,0.21472167983333335,4.736177376771759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,23542.4018,27.766193644205753,0.018272771583333333,0.1071405415,8.740140222023948,28.231037394205753,0.01760869625,0.12448310808333334,4.834250271135725,25.848224894205753,0.017184629083333333,0.13707415250000002,2.62397706427237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-02,24925.8557,28.133316294352237,0.01847550625,0.10672696354166666,16.590857955155823,29.111831919352237,0.016694678166666668,0.09154891904166666,5.504248643304227,26.18344650268557,0.016218317916666666,0.09831492145833333,2.1304553765946292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-03,23615.2928,28.464807128906273,0.01726366370833333,0.057172139875,17.41342988712619,28.57873942057294,0.016749633125,0.12773354866666667,4.435265018221594,26.185510253906273,0.016081266541666667,0.187885284,2.1934157566928323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,27699.8615,28.1041821797689,0.017620597749999998,0.104459127125,12.792002038934678,29.601578013102237,0.0149987881875,0.034834066875,5.831391122546333,26.7037915547689,0.015283142020833333,0.07518196066666667,2.122363001665001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,28680.7538,28.77622502644859,0.018296994458333334,0.07915965695833334,14.28527857172143,30.43052190144859,0.016131359,0.08316167245833334,4.5836779803640555,26.96763127644859,0.015934902208333334,0.13198534575,3.0513648381577902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,29031.719,29.048034922281925,0.018418850708333333,0.06972599008333333,11.090695052281005,29.446472422281925,0.016706369250000002,0.07708438220833333,3.530133041309305,26.537618255615257,0.016877871833333332,0.11991119345833333,3.3545918824739958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,29144.3548,28.861250813802105,0.018842463625,0.08294677691666667,12.828891209055149,30.65942789713544,0.016891245875,0.107517879,4.119914217381948,26.820886230468773,0.017172897833333332,0.10420227116666665,2.5494040864049397,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,29419.5414,28.905196126302105,0.01913437975,0.06724643758333333,14.918304388589396,29.552331542968773,0.017994103166666667,0.09940083849999999,4.069350903833924,26.368737792968773,0.017789699041666666,0.15322748783333331,1.9010830904831606,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,26992.409499999998,29.130059814453148,0.019079120041666665,0.06139373808333334,15.837300713802678,30.32276814778648,0.01750523941666667,0.13354619329166667,5.26377482207846,26.83448689778648,0.017329763416666668,0.16118876083333333,2.0943627743554027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-10,24968.7194,28.89799270629885,0.019404963458333334,0.061590513000000006,14.52860178741463,29.899294789632183,0.017914370458333332,0.08289146441666666,7.199659220487757,26.375857289632183,0.017962690125,0.17851511683333332,2.0286072954992593,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,29689.6488,28.431226348876976,0.019438884083333333,0.07861137416666666,15.789475178388251,29.540601348876976,0.01752040925,0.07129414883333333,9.280179899250294,27.064689890543644,0.01768316966666667,0.10398673954166666,2.8236616950069546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,30084.9725,29.534692382812523,0.019519999916666666,0.029958724979166667,18.379706533460364,30.75018717447919,0.01767877279166667,0.03934574141666667,11.993568243548976,26.39081217447919,0.017613604916666668,0.08578300462499999,3.8890373458350225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,30015.3244,29.14684702555341,0.018941552041666667,0.043130874625,20.86991080042721,30.13643035888674,0.017337472,0.08295440570833333,9.816110547021326,26.62080535888674,0.01737720825,0.12586720808333332,2.601477645033702,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
