Donnor_ID,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftTimeFirst,GiftTimeLast
00021539,$3.25,$3.66,$3.50,$3.00,8,29,4,14,113,18
00021600,$14.00,$6.60,,$15.00,2,15,0,7,122,18
00021624,$27.50,$11.50,,$35.00,2,8,0,3,90,15
00021644,$8.00,$7.50,$8.00,$8.00,5,10,2,5,113,18
00021659,$8.40,$7.88,$10.00,$6.00,5,8,3,3,40,18
00021702,$7.00,$5.89,$6.33,$6.00,6,9,3,6,52,15
00021710,$11.00,$9.53,,$10.00,2,19,0,13,130,18
00002609,$8.50,$8.25,$8.50,$5.00,2,20,2,10,90,18
00021725,$15.00,$13.60,$15.00,$15.00,2,10,1,6,80,15
00021746,$11.00,$10.36,$11.00,$13.00,3,11,3,8,105,17
00021757,$18.00,$14.57,$18.00,$20.00,3,7,1,3,76,18
00021762,$6.14,$5.50,$5.67,$6.00,7,20,3,9,105,16
00021771,$15.00,$11.57,$14.00,$16.00,2,7,1,2,64,26
00021769,$8.00,$8.00,$10.00,$10.00,4,4,2,2,32,17
00188893,$25.00,$15.50,,$25.00,1,12,0,5,123,5
00036692,$26.00,$15.11,$26.00,$36.00,3,9,3,7,65,22
00021802,$20.00,$8.50,$20.00,$20.00,1,14,1,9,127,23
00021815,$5.75,$5.80,$7.50,$6.00,4,5,2,2,21,15
00021794,$11.00,$10.67,$11.00,$11.00,2,18,1,8,86,19
00021843,$15.00,$12.52,$17.50,$20.00,3,23,2,13,130,18
00021859,$12.00,$9.91,$9.00,$15.00,2,11,1,7,110,26
00021855,$20.00,$20.00,$20.00,$20.00,1,1,1,1,26,26
00021885,$38.00,$27.28,,$38.00,2,18,0,9,119,26
00021922,$20.00,$15.54,$20.00,$20.00,2,28,1,12,128,21
00013434,$20.50,$10.11,$20.50,$10.00,2,19,2,12,121,16
00021969,$10.00,$7.62,,$10.00,3,13,0,5,126,15
00021966,$6.00,$5.92,$6.00,$6.00,6,25,5,14,101,19
00022008,$10.00,$7.50,$10.00,$9.00,2,12,2,6,75,16
00190391,$16.00,$14.75,$16.00,$17.00,5,8,4,6,56,17
00022038,$11.00,$9.95,$11.00,$12.00,2,20,2,13,124,21
00022087,$20.00,$13.67,,$20.00,1,6,0,2,76,25
00022098,$2.73,$2.44,$2.86,$3.00,11,54,7,25,128,17
00009605,$15.00,$9.47,$10.00,$10.00,3,17,1,6,81,6
00022119,$10.00,$9.43,$10.00,$10.00,3,14,2,7,74,18
00022150,$5.50,$3.80,$5.67,$7.00,4,15,3,10,122,16
00022132,$10.00,$9.00,$10.00,$10.00,4,7,2,3,52,18
00022149,$20.00,$9.25,$20.00,$20.00,2,12,1,8,112,23
00188026,$10.67,$8.50,$10.67,$11.00,6,24,3,14,93,18
00022176,$11.50,$9.13,$11.50,$13.00,4,15,4,11,102,20
00022206,$25.00,$14.50,,$25.00,1,18,0,11,123,24
00022188,$11.00,$9.33,$11.00,$6.00,2,3,2,2,21,15
00187082,$7.80,$7.90,$8.00,$5.00,5,20,2,10,125,5
00052116,$9.75,$9.27,$9.67,$15.00,4,26,3,14,112,4
00022253,$3.60,$2.95,$3.50,$5.00,5,22,2,10,106,15
00022264,$22.50,$22.50,$20.00,$25.00,2,2,1,1,32,26
00021782,$4.50,$3.89,$4.33,$5.00,4,19,3,11,127,16
00002512,$25.00,$25.00,$25.00,$25.00,2,2,1,1,20,16
00014897,$4.00,$2.91,$3.80,$3.00,10,32,5,9,63,6
00022337,$12.50,$9.25,$12.50,$6.00,2,4,2,2,33,20
00022425,$10.00,$13.82,,$10.00,1,11,0,6,113,18
00022420,$15.00,$10.00,,$15.00,1,2,0,0,40,26
00022438,$10.33,$8.62,$10.00,$10.00,3,13,1,6,95,16
00022445,$15.00,$15.00,$15.00,$15.00,2,2,1,1,29,18
00022475,$15.00,$8.20,$15.00,$15.00,1,10,1,7,105,21
00022492,$20.00,$15.54,$20.00,$20.00,2,13,2,10,103,23
00022499,$18.67,$15.62,$20.00,$20.00,6,13,3,5,86,20
00022520,$11.00,$9.80,,$15.00,1,5,0,2,75,20
00021599,$5.67,$5.00,$7.00,$7.00,3,19,1,12,126,16
00022592,$5.67,$5.67,$6.33,$5.00,6,6,3,3,32,18
00022556,$12.50,$12.50,,$20.00,2,2,0,0,27,18
00022633,$18.50,$12.43,$12.00,$25.00,2,7,1,5,80,18
00022644,$13.67,$9.20,$13.67,$15.00,3,10,3,7,79,20
00022655,$22.17,$19.40,$22.60,$25.00,6,10,5,6,41,18
00022664,$16.33,$15.44,$16.00,$17.00,3,9,2,6,75,24
00186680,$5.00,$5.06,$5.00,$5.00,3,16,1,8,119,8
00022696,$8.67,$11.50,$8.67,$10.00,3,4,3,3,24,17
00022706,$7.33,$7.38,$8.50,$10.00,3,24,2,15,125,17
00022707,$15.00,$15.00,$15.00,$15.00,1,1,1,1,16,16
00022734,$7.25,$7.00,,$10.00,4,5,0,0,28,15
00022777,$10.00,$5.12,,$10.00,1,17,0,13,129,16
00022779,$20.00,$12.53,$20.00,$20.00,4,15,4,12,127,20
00022782,$10.00,$10.00,$10.00,$10.00,3,3,1,1,24,18
00022813,$20.00,$20.00,,$20.00,1,2,0,0,20,19
00022817,$15.00,$16.00,$20.00,$20.00,2,5,1,3,57,15
00022854,$10.00,$8.00,$8.50,$10.00,4,7,2,3,45,15
00002490,$4.18,$3.36,$4.33,$3.00,11,31,6,14,128,7
00024919,$20.00,$12.50,,$20.00,1,2,0,0,40,27
00008765,$6.50,$4.08,$10.00,$10.00,2,25,1,12,130,21
00022900,$20.50,$21.33,$31.00,$10.00,2,6,1,3,81,17
00022924,$10.00,$4.94,$10.00,$10.00,2,18,1,13,125,15
00022942,$8.50,$8.50,$8.00,$11.00,4,4,2,2,27,19
00022963,$15.00,$8.09,$10.00,$10.00,2,11,1,8,119,15
00022976,$23.33,$12.00,$25.00,$25.00,3,11,1,6,93,15
00007059,$10.00,$9.57,$10.00,$10.00,1,14,1,12,129,17
00190634,$10.00,$8.00,$10.00,$10.00,4,21,4,17,128,17
00187298,$7.50,$7.00,$7.50,$10.00,2,3,2,2,20,16
00022984,$9.50,$6.00,$6.00,$10.00,4,11,3,6,53,15
00023003,$13.00,$9.67,$13.00,$13.00,2,18,2,8,105,24
00022989,$11.75,$11.40,$10.00,$12.00,4,5,1,1,34,15
00023022,$14.33,$13.17,$14.00,$15.00,3,6,2,3,56,17
00023028,$15.00,$15.00,$20.00,$20.00,2,4,1,3,75,15
00023027,$20.50,$14.89,$20.50,$21.00,2,9,2,7,76,21
00023056,$4.33,$4.00,$4.20,$4.00,6,8,5,7,45,16
00023065,$20.00,$12.83,,$20.00,1,6,0,3,111,25
00023082,$14.00,$12.00,$11.00,$10.00,3,6,2,2,35,18
00190311,$15.75,$14.36,$15.00,$20.00,4,23,1,12,85,18
00047094,$17.00,$12.14,$17.00,$17.00,3,14,3,10,113,23
00023146,$8.00,$9.40,$8.00,$15.00,4,5,2,2,32,17
00023183,$25.00,$15.00,$25.00,$25.00,2,7,2,4,80,16
00023184,$20.00,$14.00,,$20.00,2,5,0,3,80,16
00023130,$15.00,$12.33,,$15.00,1,3,0,1,65,26
00023216,$12.50,$12.50,$10.00,$15.00,2,2,1,1,35,26
00023263,$18.67,$19.60,$23.00,$20.00,3,5,2,2,44,20
00023321,$9.33,$7.25,$9.00,$10.00,3,12,2,8,88,22
00023351,$10.80,$9.06,$10.00,$14.00,5,16,3,8,80,18
00006308,$9.67,$10.78,$9.67,$9.00,3,18,3,10,115,5
00191482,$16.00,$11.86,$16.00,$16.00,2,7,1,3,90,18
00006147,$20.00,$13.91,$21.00,$18.00,3,22,2,7,130,18
00023412,$11.00,$11.00,$8.00,$12.00,4,4,3,3,29,16
00023451,$20.00,$16.80,,$20.00,2,5,0,2,88,24
00023459,$14.00,$13.17,$7.00,$25.00,3,6,1,2,42,18
00023465,$15.00,$12.00,,$15.00,2,6,0,2,75,18
00000804,$6.00,$4.56,$7.00,$7.00,4,25,2,8,124,21
00023491,$15.00,$9.17,,$15.00,1,6,0,2,107,25
00023537,$8.67,$4.27,$9.00,$10.00,3,26,1,14,124,26
00023542,$15.00,$15.00,$15.00,$15.00,1,1,1,1,15,15
00023603,$15.00,$12.50,$15.00,$10.00,1,2,1,1,16,15
00023614,$19.29,$17.63,$19.17,$20.00,7,19,6,8,74,16
00187220,$100.00,$100.00,$100.00,$100.00,1,1,1,1,17,17
00023659,$42.50,$30.00,$35.00,$50.00,2,4,1,2,87,15
00023657,$13.00,$9.25,$16.00,$16.00,2,12,1,4,67,15
00023688,$5.43,$5.08,$5.50,$5.00,7,13,6,9,65,23
00023706,$12.50,$12.50,$12.50,$15.00,2,2,2,2,30,17
00023723,$8.13,$7.56,$8.00,$10.00,8,9,4,4,33,16
00023732,$4.50,$4.95,$4.00,$6.00,4,20,3,13,127,18
00023742,$12.00,$10.05,$12.00,$10.00,4,19,4,11,117,21
00023740,$13.00,$7.83,,$13.00,1,18,0,12,127,18
00023748,$20.00,$13.00,$20.00,$6.00,1,2,1,1,21,15
00023778,$16.00,$13.00,$16.00,$16.00,1,2,1,2,45,21
00188078,$12.50,$11.13,$15.00,$10.00,2,24,1,14,105,19
00023927,$25.00,$20.50,$25.00,$25.00,1,4,1,1,67,24
00023900,$12.50,$12.50,$12.50,$15.00,2,2,2,2,24,17
00023930,$5.38,$4.28,$7.50,$5.00,4,9,2,5,65,15
00023934,$13.00,$3.59,$16.00,$16.00,2,14,1,10,123,21
00023957,$7.75,$7.18,$7.75,$10.00,4,11,4,8,97,17
00023989,$10.00,$8.33,$5.00,$15.00,2,3,1,2,41,19
00024037,$20.00,$14.44,,$20.00,2,9,0,5,112,18
00024020,$12.50,$12.50,$5.00,$20.00,2,2,1,1,29,16
00024040,$12.00,$8.77,$13.00,$16.00,3,13,2,7,128,23
00024030,$20.00,$12.20,,$20.00,2,5,0,2,68,18
00024080,$25.00,$25.00,,$25.00,1,1,0,0,20,20
00006298,$7.50,$6.84,$7.67,$7.00,4,32,3,12,105,8
00024118,$22.50,$16.75,,$20.00,2,12,0,4,110,18
00024121,$22.75,$18.39,$23.67,$26.00,4,18,3,12,123,25
00024123,$0.00,$25.00,,$25.00,0,1,0,0,23,23
00024152,$7.43,$6.79,$7.50,$7.00,7,19,4,7,56,20
00024150,$42.50,$36.67,$42.50,$50.00,2,3,2,3,40,24
00024159,$10.00,$10.00,$10.00,$15.00,2,2,2,2,29,17
00024172,$5.00,$5.00,$5.00,$5.00,6,8,3,4,45,18
00024212,$5.00,$6.25,$5.00,$10.00,2,4,2,2,28,18
00024277,$25.00,$12.29,$20.00,$30.00,2,14,1,10,126,16
00024272,$16.00,$12.40,$20.00,$20.00,5,10,2,6,111,16
00188190,$5.83,$5.77,$5.50,$6.00,6,30,4,20,112,17
00024302,$14.00,$10.69,$11.00,$11.00,5,32,1,14,129,24
00024305,$5.00,$4.80,$5.33,$4.00,8,10,3,5,44,16
00024320,$7.67,$5.73,$7.67,$3.00,3,11,3,9,81,15
00024321,$20.00,$7.22,$20.00,$6.00,1,9,1,6,79,16
00024391,$12.50,$8.50,$10.00,$15.00,2,6,1,4,89,18
00024398,$6.00,$6.00,$5.00,$7.00,4,16,1,8,111,17
00007451,$22.20,$14.82,$21.25,$22.00,5,17,4,11,104,17
00024386,$17.00,$11.50,,$18.00,2,4,0,0,52,18
00036139,$13.33,$15.00,,$15.00,3,4,0,0,31,19
00024902,$10.00,$7.17,$10.00,$10.00,2,6,1,2,56,18
00024446,$6.44,$5.94,$6.33,$6.00,9,16,6,8,53,22
00032975,$25.00,$10.88,,$25.00,1,8,0,6,80,17
00024482,$10.00,$9.00,$10.00,$15.00,4,5,2,3,41,16
00024377,$12.50,$10.33,$15.00,$15.00,2,3,1,1,20,17
00065437,$12.40,$9.88,$11.33,$14.00,5,8,3,4,74,18
00024420,$12.25,$8.63,$13.50,$14.00,4,8,2,4,80,16
00024507,$25.00,$21.50,$25.00,$25.00,2,8,1,5,124,20
00024529,$16.50,$13.13,$16.50,$18.00,2,8,2,6,105,22
00024553,$8.67,$8.40,$8.67,$10.00,3,5,3,3,29,17
00024600,$8.00,$6.33,$7.00,$9.00,6,12,2,6,65,15
00024610,$4.60,$4.90,$5.00,$3.00,5,20,1,11,126,19
00024663,$14.83,$10.07,$14.00,$17.00,6,14,2,5,81,16
00024654,$13.50,$12.33,$12.00,$15.00,2,3,1,2,44,18
00024666,$13.33,$10.90,$15.00,$15.00,3,10,2,3,88,23
00024671,$25.00,$18.13,,$25.00,1,8,0,5,126,18
00024711,$11.00,$5.88,,$11.00,1,16,0,10,128,19
00024702,$15.00,$10.43,,$20.00,2,7,0,2,87,26
00024722,$3.72,$3.29,$3.00,$3.00,5,9,1,2,43,18
00024753,$16.00,$13.73,$16.00,$6.00,1,11,1,9,130,19
00024747,$12.33,$9.00,$13.50,$15.00,3,5,2,4,65,16
00014420,$13.00,$8.67,$15.00,$15.00,2,9,1,4,80,23
00024839,$15.00,$11.50,,$15.00,1,2,0,0,38,26
00024871,$9.67,$9.67,$10.00,$15.00,3,3,2,2,30,17
00024869,$7.71,$8.00,$7.33,$7.00,7,8,6,6,29,16
00024896,$15.00,$10.33,$15.00,$15.00,2,6,1,4,98,18
00024949,$16.00,$10.70,$15.50,$16.00,3,10,2,6,92,23
00024900,$11.67,$11.67,$5.00,$10.00,3,3,1,1,28,18
00024940,$7.71,$6.47,$8.00,$7.00,7,15,5,12,122,16
00024975,$20.00,$15.00,,$20.00,1,2,0,0,30,19
00016907,$13.00,$11.00,$7.00,$25.00,3,4,1,1,32,18
00024991,$10.50,$7.61,$10.00,$12.00,4,18,3,10,98,19
00024997,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00024971,$8.25,$8.25,$7.67,$10.00,4,4,3,3,33,18
00025027,$5.20,$5.07,$5.00,$5.00,10,42,6,19,115,19
00025020,$13.00,$13.00,$13.00,$16.00,2,2,2,2,23,18
00025043,$15.00,$12.00,,$20.00,2,5,0,1,65,18
00025040,$17.50,$17.50,$15.00,$20.00,2,2,1,1,27,19
00025073,$11.00,$7.67,$9.00,$15.00,3,9,1,3,86,19
00025107,$6.00,$5.82,$7.00,$7.00,4,17,2,10,104,17
00025110,$30.00,$11.38,,$25.00,1,16,0,9,127,18
00025106,$15.00,$10.44,,$15.00,1,9,0,5,105,26
00025147,$4.17,$3.97,$3.75,$4.00,6,30,4,17,131,18
00025226,$10.00,$9.13,$10.00,$10.00,9,24,5,14,93,22
00025277,$15.00,$15.00,$15.00,$15.00,1,1,1,1,19,19
00025322,$12.50,$11.25,,$20.00,2,4,0,2,66,15
00025331,$16.67,$16.67,$20.00,$20.00,3,3,2,2,24,17
00190635,$10.00,$8.67,$10.00,$15.00,2,3,2,2,29,24
00025366,$10.50,$9.40,$10.67,$10.00,4,5,3,4,40,19
00022645,$10.50,$7.27,$10.00,$4.00,2,11,1,7,105,17
00025428,$15.00,$15.00,$15.00,$15.00,1,1,1,1,21,21
00025448,$7.80,$6.42,$10.00,$8.00,5,19,1,7,79,15
00025462,$6.40,$4.62,$6.00,$5.00,5,13,1,5,125,16
00025468,$15.00,$10.75,,$15.00,1,4,0,2,86,24
00000263,$14.00,$11.63,$14.00,$14.00,5,16,5,11,87,5
00025519,$11.00,$11.83,$12.00,$10.00,2,6,1,2,76,18
00188981,$22.50,$16.50,$25.00,$1.00,2,4,1,2,45,4
00025576,$15.00,$7.82,,$15.00,1,11,0,6,92,16
00025574,$15.00,$13.71,$15.00,$15.00,3,7,2,4,56,23
00027212,$22.50,$15.25,$22.50,$25.00,2,4,2,3,45,17
00000527,$7.88,$5.78,$7.40,$5.00,8,23,5,12,78,13
00027267,$17.50,$7.88,$25.00,$25.00,2,8,1,5,92,23
00027338,$7.25,$5.67,$5.00,$6.00,4,21,1,8,123,16
00027310,$10.00,$10.00,$5.00,$15.00,2,2,1,1,28,18
00027332,$10.20,$7.86,$10.25,$10.00,5,22,4,17,113,18
00027329,$12.50,$15.00,,$15.00,2,5,0,2,100,19
00027341,$23.00,$23.86,$22.33,$27.00,4,7,3,6,40,17
00027137,$10.75,$9.92,$10.57,$10.00,8,49,7,23,105,23
00025591,$7.00,$6.43,$7.25,$8.00,5,7,4,4,29,17
00025601,$12.50,$12.50,$10.00,$15.00,2,2,1,1,29,18
00028340,$6.43,$5.91,$6.33,$6.00,7,11,3,5,45,16
00025641,$10.60,$9.40,$10.60,$12.00,5,10,5,8,57,21
00025635,$7.20,$7.20,$6.33,$10.00,5,5,3,3,33,19
00025690,$43.00,$32.06,$44.50,$10.00,3,33,2,17,129,26
00139654,$10.57,$9.56,$11.20,$10.00,7,9,5,5,33,23
00025731,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00026697,$13.00,$11.50,$16.00,$16.00,2,4,1,2,56,16
00026712,$7.67,$6.80,$8.00,$7.00,3,5,2,2,24,18
00027846,$25.00,$23.33,$25.00,$25.00,1,3,1,2,47,17
00027597,$8.60,$5.80,$5.00,$10.00,5,15,1,8,93,15
00027624,$9.13,$7.77,$9.50,$3.00,8,13,6,9,53,15
00027605,$7.40,$7.17,$7.25,$8.00,5,6,4,4,29,16
00027670,$15.00,$11.50,$15.00,$15.00,2,4,2,2,52,22
00026328,$11.00,$10.00,$12.00,$12.00,4,9,1,5,105,18
00027714,$8.00,$6.83,$7.00,$10.00,3,12,2,7,81,15
00027736,$7.67,$7.29,$8.67,$10.00,6,7,3,3,29,16
00002525,$10.50,$9.80,$9.00,$7.00,4,5,1,1,20,8
00027740,$20.00,$20.00,$20.00,$20.00,2,2,2,2,32,21
00027768,$8.00,$5.78,,$10.00,2,23,0,11,128,19
00027798,$15.00,$11.21,$15.00,$16.00,2,14,2,7,113,17
00027781,$10.00,$10.00,$10.00,$10.00,3,4,3,4,33,18
00025804,$32.33,$32.33,$32.50,$32.00,3,3,2,2,29,19
00025918,$10.20,$9.00,$5.50,$20.00,5,6,2,3,41,15
00025978,$11.00,$7.17,$10.50,$10.00,4,12,2,5,104,16
00028107,$15.00,$15.00,$15.00,$15.00,1,1,1,1,24,24
00186388,$7.25,$5.83,$8.50,$3.00,4,6,2,4,41,9
00025989,$18.00,$18.00,$18.00,$18.00,2,2,2,2,21,17
00025981,$25.00,$25.00,,$25.00,1,1,0,0,16,16
00026009,$12.00,$8.00,$15.00,$15.00,2,4,1,2,53,16
00122766,$16.00,$13.00,,$17.00,2,4,0,0,42,18
00026045,$9.67,$9.67,$9.00,$15.00,3,3,1,1,27,17
00026169,$11.50,$9.00,$13.00,$10.00,4,7,2,4,53,19
00000987,$3.33,$3.76,$4.00,$4.00,9,21,6,10,82,7
00026223,$13.50,$12.33,,$15.00,2,3,0,1,40,26
00026221,$13.00,$13.00,$16.00,$16.00,2,2,1,1,31,21
00026220,$11.00,$11.00,$10.00,$12.00,6,6,2,2,33,18
00027987,$11.00,$11.00,$10.67,$12.00,6,6,3,3,32,15
00026271,$15.00,$10.13,,$10.00,1,15,0,4,124,18
00026256,$8.67,$7.75,$9.50,$9.00,3,4,2,2,35,21
00026254,$6.25,$6.25,$5.00,$10.00,4,4,2,2,27,19
00028008,$20.00,$23.00,,$20.00,1,5,0,3,92,18
00185760,$15.00,$6.92,$15.00,$10.00,1,24,1,9,112,6
00029816,$15.00,$15.00,$15.00,$10.00,3,3,1,1,31,19
00026289,$9.75,$8.93,$9.67,$11.00,8,29,6,20,126,22
00028292,$21.67,$14.50,$20.00,$20.00,3,6,1,2,56,25
00028281,$16.25,$13.50,$17.50,$20.00,4,6,2,3,57,18
00026358,$16.00,$9.58,$16.00,$16.00,1,12,1,8,122,24
00026346,$10.75,$9.00,$11.00,$6.00,4,6,3,4,40,17
00026378,$50.00,$50.00,$50.00,$50.00,1,1,1,1,24,24
00026406,$14.00,$8.42,$14.00,$14.00,1,19,1,13,129,21
00026410,$20.33,$20.33,$23.00,$25.00,3,3,2,2,32,21
00025734,$15.00,$15.00,$15.00,$15.00,2,2,1,1,26,18
00054897,$17.67,$15.09,$17.50,$15.00,6,11,4,8,69,17
00026475,$18.00,$13.10,,$21.00,2,10,0,5,105,26
00027232,$20.00,$20.00,$20.00,$20.00,1,1,1,1,16,16
00026858,$12.33,$11.33,$10.00,$15.00,3,9,1,6,119,16
00026825,$13.33,$12.50,$12.50,$15.00,3,4,2,2,38,18
00026956,$15.00,$10.33,$15.00,$15.00,2,6,1,4,81,18
00026946,$23.00,$23.00,$23.00,$23.00,1,1,1,1,20,20
00026534,$17.00,$9.71,$20.00,$20.00,2,7,1,4,67,21
00025560,$15.00,$11.06,$14.00,$14.00,6,17,2,9,89,18
00025558,$17.50,$10.50,$15.00,$20.00,2,6,1,3,79,18
00026579,$10.13,$7.79,$10.00,$10.00,8,28,6,13,68,23
00026587,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00026607,$20.00,$15.71,$20.00,$20.00,1,7,1,5,92,17
00026612,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00013607,$15.00,$12.50,$15.00,$10.00,1,2,1,1,23,19
00026611,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00026629,$8.75,$7.10,$8.33,$10.00,4,21,3,13,124,17
00026613,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00026665,$11.25,$7.38,$11.25,$25.00,4,16,4,8,113,21
00026645,$7.80,$7.38,$8.00,$10.00,5,8,2,4,43,17
00026653,$18.00,$12.88,$18.00,$19.00,2,8,2,5,56,17
00025788,$17.00,$11.80,$17.00,$17.00,1,5,1,3,69,17
00026669,$6.67,$5.83,$5.00,$4.00,3,6,2,3,21,16
00026680,$14.00,$10.82,$14.00,$15.00,2,22,2,14,129,24
00005407,$37.50,$26.31,,$25.00,2,35,0,15,128,26
00026766,$6.00,$5.14,$5.00,$5.00,2,22,1,9,107,19
00027010,$12.00,$10.38,$12.00,$12.00,1,24,1,13,120,17
00026878,$3.69,$3.29,$3.63,$5.00,13,21,8,8,43,16
00004284,$25.00,$23.56,,$25.00,2,9,0,3,102,15
00026887,$0.00,$25.00,,$25.00,0,1,0,0,22,22
00026931,$6.00,$4.87,$5.00,$10.00,6,15,2,5,122,15
00026924,$37.50,$23.75,,$50.00,2,4,0,2,69,18
00159520,$4.67,$4.42,$5.00,$4.00,6,12,4,6,53,20
00026942,$10.00,$9.61,$10.00,$10.00,3,18,1,8,112,18
00026965,$25.00,$17.50,$25.00,$25.00,1,2,1,1,31,20
00036810,$9.64,$7.14,$9.63,$10.00,11,43,8,23,119,18
00027002,$10.67,$10.33,$10.00,$12.00,3,15,2,5,68,18
00189493,$13.43,$17.50,$14.50,$25.00,7,10,4,4,31,6
00025548,$13.00,$9.00,,$15.00,2,4,0,1,40,20
00027039,$15.00,$15.00,$15.00,$15.00,1,1,1,1,21,21
00027059,$9.29,$8.83,$9.67,$10.00,7,63,6,29,130,17
00026979,$17.00,$10.50,$14.00,$15.00,2,14,1,7,127,18
00027089,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00027108,$9.67,$7.35,$7.00,$11.00,3,20,1,9,121,16
00026578,$14.00,$9.50,,$14.00,1,14,0,6,68,19
00027217,$20.00,$20.00,$20.00,$30.00,2,2,2,2,27,16
00027366,$10.75,$6.38,$10.75,$11.00,4,21,4,14,128,17
00027387,$14.00,$12.63,$14.00,$15.00,3,8,3,5,68,22
00027423,$20.00,$9.17,,$20.00,1,6,0,4,116,26
00027419,$15.00,$15.00,$15.00,$20.00,2,2,2,2,29,23
00027484,$11.33,$8.00,$10.00,$12.00,3,16,1,7,114,19
00027498,$15.00,$9.00,$15.00,$15.00,3,13,1,7,111,18
00043175,$20.00,$20.00,$20.00,$20.00,1,1,1,1,16,16
00027535,$8.20,$8.07,$7.75,$11.00,5,15,4,9,80,23
00027525,$15.00,$13.33,$18.00,$18.00,2,3,1,2,44,20
00027505,$20.00,$20.00,,$20.00,1,1,0,0,15,15
00027566,$20.00,$15.00,$20.00,$20.00,1,2,1,1,31,16
00027532,$30.00,$23.00,,$25.00,1,5,0,1,56,18
00027928,$13.33,$13.00,$15.00,$15.00,3,15,1,6,92,17
00027589,$6.67,$5.10,$7.50,$5.00,3,10,2,5,100,17
00031202,$7.00,$7.00,$6.67,$10.00,5,5,3,3,29,15
00027590,$25.00,$19.75,$25.00,$25.00,1,8,1,5,106,18
00027824,$6.71,$6.33,$6.75,$6.00,7,15,4,7,74,22
00027711,$22.50,$15.00,$22.50,$25.00,2,6,2,3,53,24
00185972,$8.67,$7.18,,$10.00,3,33,0,12,130,9
00027835,$25.00,$25.00,$25.00,$25.00,8,9,6,6,33,21
00029331,$5.00,$4.09,$5.00,$3.00,3,44,3,19,126,17
00027854,$8.25,$5.56,$5.67,$7.00,4,16,3,10,123,19
00027890,$10.00,$7.83,,$10.00,2,12,0,5,81,18
00187611,$13.00,$11.00,$12.00,$15.00,3,6,2,4,41,17
00027921,$11.67,$11.25,$10.00,$15.00,3,4,1,1,40,18
00027933,$13.67,$12.20,$14.50,$19.00,3,20,2,13,130,17
00027944,$25.00,$13.86,$25.00,$10.00,1,7,1,4,105,18
00028040,$10.67,$7.55,$12.00,$12.00,3,11,1,6,57,21
00000665,$18.33,$13.67,,$15.00,3,12,0,1,73,16
00028061,$5.00,$5.48,$5.00,$5.00,9,33,5,18,128,15
00028072,$15.67,$10.67,,$15.00,3,6,0,2,65,18
00028082,$15.00,$15.00,$15.00,$15.00,1,1,1,1,20,20
00028093,$16.00,$13.17,$13.50,$17.00,4,6,2,2,43,17
00025760,$20.00,$20.00,,$20.00,1,2,0,0,20,18
00028124,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00028154,$18.00,$14.80,$18.00,$18.00,1,5,1,4,123,17
00028146,$10.50,$8.63,$11.00,$10.00,4,8,2,4,76,18
00028147,$15.00,$12.00,,$16.00,2,6,0,4,80,18
00028150,$26.00,$17.82,,$26.00,1,11,0,7,123,26
00185460,$25.00,$15.91,$25.00,$25.00,1,11,1,7,123,14
00028210,$13.00,$10.73,$13.00,$13.00,1,15,1,12,126,24
00028237,$9.00,$7.23,$8.33,$9.00,6,13,3,4,64,16
00028286,$10.00,$8.00,,$10.00,3,8,0,3,88,15
00027657,$16.00,$19.00,$15.00,$25.00,2,3,1,1,32,18
00028339,$12.33,$11.10,$13.00,$12.00,6,10,4,6,45,18
00028337,$14.50,$11.33,$9.00,$20.00,2,3,1,1,40,20
00026467,$4.63,$3.92,$4.25,$5.00,8,13,4,6,45,15
00028381,$8.14,$7.88,$6.50,$15.00,7,8,4,4,29,15
00028382,$4.57,$4.85,$4.83,$6.00,7,26,6,17,91,16
00028392,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00028406,$18.00,$12.00,$18.00,$19.00,2,6,2,3,90,16
00028438,$5.80,$5.58,$5.00,$5.00,5,12,3,7,81,15
00028461,$9.50,$5.57,,$6.00,2,14,0,9,126,17
00028514,$12.50,$7.33,,$15.00,2,9,0,4,81,25
00187191,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00028533,$15.00,$15.00,$15.00,$15.00,1,1,1,1,16,16
00002586,$20.00,$20.00,$20.00,$25.00,1,3,1,2,19,6
00028550,$15.00,$11.67,,$15.00,1,3,0,2,57,18
00028565,$5.40,$5.17,$5.00,$6.00,5,6,3,3,29,19
00028600,$12.50,$12.50,,$15.00,2,4,0,1,52,15
00028596,$12.33,$10.50,$10.00,$20.00,3,4,1,2,40,19
00028610,$20.00,$15.00,$20.00,$20.00,1,3,1,3,41,24
00028623,$25.00,$16.67,,$25.00,1,3,0,1,45,18
00028650,$10.50,$7.75,$11.00,$10.00,4,8,2,5,74,15
