driver_id,CAR_USE,DISTANCE,VEHICLE_AGE,VEHICLE_TYPE,VEHICLE_VAL,MVR_PTS,REVOKED
1312042929,Private,62,,unknown,"$8,820",4,No
1312077109,Private,83,9,Minivan,"$21,940",5,No
1313010795,Private,70,12,Sports Car,"$5,790",0,No
1313166194,Private,50,22,Sports Car,"$2,910",2,No
1313409794,Commercial,65,3,Van,"$38,870",1,No
1314307552,Private,106,15,Minivan,"$8,840",2,No
1315543452,Private,71,12,Minivan,"$15,090",4,No
1316464331,Commercial,85,10,Van,"$16,890",0,No
1317025555,Private,69,16,Minivan,"$12,800",0,No
1318143178,Commercial,85,3,Sports Car,"$8,740",0,No
1318192793,Commercial,70,12,unknown,"$13,060",5,No
1318376602,Private,73,21,unknown,"$15,700",2,Yes
1319126307,Private,77,9,unknown,"$5,590",2,Yes
1321249237,Commercial,96,3,Pickup,"$8,950",9,No
1321776291,Private,86,14,Sports Car,"$23,630",3,No
1322058285,Private,91,3,unknown,"$3,540",7,No
1322854665,Private,81,10,unknown,"$18,640",4,No
1322936486,Commercial,87,12,Van,"$16,540",4,No
1322950289,Private,83,9,Minivan,"$9,980",6,No
1324326759,Private,107,3,unknown,"$9,820",5,Yes
1324609003,Private,83,7,Minivan,"$17,760",6,Yes
1326024844,Private,90,8,Minivan,"$14,970",5,No
1327192465,Private,79,3,unknown,"$9,200",7,No
1327479235,Commercial,70,3,Pickup,"$27,800",4,Yes
1327534961,Commercial,68,10,Sports Car,"$13,760",6,No
1329154031,Commercial,60,3,Minivan,"$10,070",4,No
1329221964,Commercial,72,10,Van,"$21,170",1,Yes
1330181196,Private,76,13,Minivan,"$20,580",0,No
1330678306,Commercial,57,8,Minivan,"$20,930",0,Yes
1330754831,Commercial,88,13,Pickup,"$11,840",7,No
1331819894,Commercial,72,9,Panel Truck,"$33,600",0,No
1331874991,Commercial,57,13,Pickup,"$20,660",4,No
1333281322,Private,58,15,Minivan,"$13,610",4,No
1333779236,Commercial,64,12,Panel Truck,"$31,490",2,No
1334202902,Commercial,75,14,Panel Truck,"$22,830",2,No
1334209319,Private,68,3,Pickup,"$7,620",3,No
1334728785,Private,107,3,unknown,"$12,850",8,No
1335027047,Private,59,14,Minivan,"$13,980",4,No
1335591092,Commercial,99,18,Sports Car,"$5,550",3,No
1335646705,Private,78,12,unknown,"$5,360",5,No
133722308,Private,94,13,unknown,"$11,500",0,No
1338555191,Commercial,83,3,Panel Truck,"$31,560",2,No
1339074326,Private,102,3,Minivan,"$14,240",2,No
1339477733,Private,68,14,Minivan,"$9,920",3,No
1339497903,Private,83,8,Pickup,"$5,400",2,No
1340491078,Private,67,15,Van,"$18,100",0,No
1340628036,Commercial,87,9,unknown,"$11,640",3,No
1341301318,Private,94,19,Minivan,"$13,890",4,No
1341461682,Commercial,89,3,Pickup,"$26,310",0,No
1341824156,Commercial,61,8,Minivan,"$11,040",0,No
1342058744,Commercial,62,9,unknown,"$14,400",10,No
1342322470,Commercial,72,3,Panel Truck,"$32,040",2,No
1343392683,Private,100,3,Minivan,"$25,700",1,No
1343944054,Commercial,57,10,Pickup,"$23,520",4,No
1344157319,Private,85,10,Minivan,"$8,920",9,No
1344451193,Commercial,63,8,Pickup,"$10,450",10,No
1344596180,Private,83,3,Pickup,"$29,470",6,No
1344720308,Private,50,16,Sports Car,"$19,940",0,No
1347205542,Private,86,,unknown,"$16,070",1,No
1347342123,Private,69,6,unknown,"$11,370",4,No
134863323,Private,92,,unknown,"$11,190",0,No
1350094000,Private,52,3,unknown,"$16,970",2,No
1351300034,Commercial,87,,Panel Truck,"$22,940",2,No
1351438938,Commercial,89,9,unknown,"$5,820",7,No
1351666757,Commercial,75,16,Panel Truck,"$33,920",2,No
1353448031,Private,72,13,Minivan,"$13,920",7,No
1353655582,Private,62,17,Pickup,"$16,780",0,Yes
1354035558,Commercial,107,12,Pickup,"$6,760",0,No
1354978684,Private,90,18,Minivan,"$15,390",4,No
1355257280,Private,76,7,Pickup,"$6,600",0,No
1356228023,Private,88,3,Minivan,"$1,500",2,No
1358144116,Private,84,16,Pickup,"$11,220",0,No
1358275705,Private,67,10,unknown,"$10,490",2,No
1358505507,Private,70,17,Minivan,"$24,700",4,No
1360729321,Commercial,57,3,Pickup,"$6,410",2,No
1362129717,Private,51,,unknown,"$5,600",6,No
1362601772,Private,102,3,Van,"$16,550",2,No
1363101377,Private,96,14,Minivan,"$1,500",2,No
1363390673,Commercial,82,3,Pickup,"$10,000",5,No
1363518216,Commercial,82,3,Minivan,"$29,870",0,Yes
1364357079,Commercial,74,15,Van,"$18,710",1,No
1365599692,Private,66,3,Minivan,"$13,880",2,No
1366330629,Private,90,3,Pickup,"$6,410",1,Yes
1366955755,Private,62,3,unknown,"$17,140",2,No
1368235913,Commercial,80,9,Panel Truck,"$27,240",2,No
136829801,Commercial,70,6,Van,"$17,600",2,Yes
1368869501,Private,81,15,unknown,"$14,830",0,No
1372962258,Commercial,112,10,Sports Car,"$24,710",2,No
1373021887,Private,82,18,Minivan,"$16,330",2,No
1373174766,Private,80,,Minivan,"$11,830",2,No
1373831175,Commercial,75,3,Minivan,"$19,790",1,No
1374220604,Private,79,3,unknown,"$5,990",0,No
1374433712,Commercial,106,12,Minivan,"$20,610",4,No
1375173486,Commercial,64,24,Panel Truck,"$29,690",2,No
137581443,Commercial,67,10,Pickup,"$9,070",5,No
1375991459,Private,64,8,Van,"$21,460",0,No
1376323374,Commercial,100,8,unknown,"$9,050",11,No
1377166326,Private,50,16,unknown,"$12,840",2,No
1377593807,Commercial,65,11,Minivan,"$13,680",5,No
1378337565,Private,50,9,unknown,"$7,100",2,No
1379885056,Private,85,12,Minivan,"$5,400",1,No
1381003443,Private,73,10,Sports Car,"$14,190",2,Yes
1381187816,Private,50,19,Pickup,"$6,500",7,No
1382231886,Commercial,87,16,Minivan,"$7,590",6,No
1382240744,Private,54,3,Minivan,"$15,330",3,No
1382855650,Private,76,14,Pickup,"$19,740",2,No
1385055871,Commercial,63,12,unknown,"$13,260",6,Yes
1385528113,Private,96,17,unknown,"$9,060",2,No
138622214,Private,78,7,unknown,"$9,490",0,No
1386418178,Private,59,9,Minivan,"$16,230",3,No
1386870197,Private,78,3,unknown,"$14,280",5,No
1386906017,Private,59,10,Sports Car,"$9,640",7,Yes
1387897736,Commercial,67,11,Minivan,"$14,640",0,Yes
1388204447,Private,79,3,Van,"$21,920",0,No
1388468263,Private,82,9,Sports Car,"$31,960",6,No
1390595348,Private,57,14,Sports Car,"$14,400",0,No
1390868346,Private,64,17,Minivan,"$13,840",2,No
1391061081,Private,71,3,Minivan,"$8,780",2,Yes
1392509096,Private,53,10,Pickup,"$9,640",3,No
1394037230,Private,82,,Minivan,"$14,730",5,No
1394717330,Private,70,10,Minivan,"$13,220",6,No
1395131640,Private,89,18,Minivan,"$19,410",2,No
1397829902,Commercial,78,17,Panel Truck,"$22,680",2,No
1398190795,Commercial,50,16,Panel Truck,"$29,080",0,No
1399720956,Private,63,21,Sports Car,"$11,060",2,No
1400978088,Commercial,115,3,Minivan,"$12,370",1,No
1401011725,Private,79,19,unknown,"$18,680",2,No
140104516,Private,90,17,unknown,"$1,500",0,No
1401161475,Private,87,3,unknown,"$7,800",5,No
1401501667,Commercial,59,12,Panel Truck,"$28,560",3,No
1401926213,Private,72,3,unknown,"$9,800",8,No
1401951723,Private,73,24,unknown,"$11,980",4,No
1406345195,Private,81,3,Minivan,"$14,010",5,No
1408712189,Private,52,12,Van,"$20,820",5,No
1408737193,Private,83,21,unknown,"$30,600",4,Yes
1409264479,Private,50,13,Minivan,"$13,950",4,No
1409265317,Commercial,66,9,Pickup,"$5,500",4,No
1409411475,Private,62,18,unknown,"$10,610",7,No
1409457390,Private,83,10,unknown,"$7,200",1,No
1410614182,Private,82,3,Minivan,"$14,630",0,No
1410776655,Commercial,67,16,Panel Truck,"$24,830",6,No
1412171961,Commercial,66,12,Pickup,"$11,690",5,No
1412322037,Commercial,84,8,Panel Truck,"$45,410",2,No
1412720619,Private,74,3,unknown,"$7,400",2,No
1413219801,Private,95,8,unknown,"$12,160",3,Yes
1414714106,Private,77,3,Sports Car,"$9,980",5,No
1417174997,Private,87,,unknown,"$16,330",4,No
1417795254,Commercial,85,13,Panel Truck,"$26,550",2,No
1418605974,Private,82,3,unknown,"$24,180",6,No
1419086720,Commercial,97,11,unknown,"$15,810",2,Yes
1419502422,Private,60,11,Minivan,"$26,090",3,No
1420277878,Private,65,15,Minivan,"$18,800",6,No
1420879951,Private,70,20,Minivan,"$14,010",0,Yes
1421383521,Commercial,84,15,Panel Truck,"$23,630",4,No
1421619498,Private,82,10,Sports Car,"$10,040",3,No
142197482,Private,71,17,Van,"$20,230",0,No
1422359929,Private,65,3,Pickup,"$6,970",6,Yes
1423617746,Private,64,3,Sports Car,"$3,170",2,No
1424013509,Private,61,17,Minivan,"$29,730",4,No
1424232553,Private,50,9,Minivan,"$12,330",3,No
1425088248,Private,86,10,Minivan,"$7,280",7,No
1425715910,Private,84,17,Minivan,"$28,790",2,No
1426013471,Private,71,12,Minivan,"$29,640",3,No
1426514715,Private,69,15,Minivan,"$14,870",0,Yes
1426923793,Private,79,18,Minivan,"$1,500",4,No
1427200876,Private,75,12,Pickup,"$5,000",2,No
1427275784,Private,107,20,unknown,"$19,620",3,No
1428471575,Commercial,74,7,unknown,"$19,020",2,No
1428493547,Private,79,11,Pickup,"$17,530",3,Yes
1428832814,Private,62,3,Sports Car,"$5,000",2,No
1429524480,Private,78,3,Minivan,"$16,160",5,Yes
1430814496,Private,82,7,Pickup,"$24,120",3,No
1430856179,Private,96,3,Pickup,"$12,100",0,No
1431309687,Commercial,105,3,Panel Truck,"$26,480",2,No
1431521850,Private,78,9,unknown,"$13,340",7,No
143256178,Commercial,78,,Van,"$18,420",2,No
1432613812,Commercial,84,10,Pickup,"$9,830",2,No
1432986965,Commercial,98,21,Pickup,"$7,600",0,Yes
1433078520,Commercial,76,12,Pickup,"$11,000",3,No
1433505955,Private,77,7,Van,"$19,860",2,Yes
1434319784,Private,82,,Sports Car,"$9,830",10,No
1435311231,Commercial,88,5,unknown,"$5,200",1,No
1435470484,Private,88,9,Minivan,"$20,440",0,No
1435976003,Private,85,12,unknown,"$3,200",2,No
1437278979,Commercial,85,9,Pickup,"$8,460",7,No
1437987737,Private,85,3,unknown,"$10,730",4,No
1439028903,Private,73,22,Sports Car,"$14,440",2,No
1441070347,Private,87,3,Minivan,"$3,480",1,No
1441228625,Commercial,123,9,Panel Truck,"$38,870",4,No
1441325518,Commercial,79,11,Van,"$22,010",3,Yes
1441557621,Private,69,3,unknown,"$15,190",1,No
1441930409,Private,71,8,Sports Car,"$7,390",6,No
1442127258,Private,56,12,unknown,"$6,500",2,No
1443657697,Commercial,67,3,Panel Truck,"$23,550",6,No
1443788635,Private,78,10,Minivan,"$4,310",0,Yes
1444540435,Commercial,67,,Van,"$21,490",12,Yes
1445179388,Private,57,11,unknown,"$12,440",1,No
1445246309,Private,78,3,Minivan,"$7,530",2,No
1446169444,Private,88,3,unknown,"$2,600",5,No
1446213278,Private,66,3,Sports Car,"$15,690",2,Yes
1446296448,Commercial,94,10,Minivan,"$12,910",3,No
1448402545,Private,69,3,Van,"$20,500",4,No
1448506933,Private,90,3,Pickup,"$9,470",2,No
1449162809,Private,75,15,Minivan,"$8,510",9,Yes
1449409224,Commercial,66,3,Sports Car,"$12,560",0,No
1449865331,Commercial,92,17,Van,"$17,750",2,No
1450134004,Commercial,133,14,Minivan,"$15,030",0,No
1450498998,Private,71,12,Minivan,"$15,810",4,Yes
1450531825,Private,55,14,unknown,"$19,230",2,No
1451902222,Commercial,73,3,Minivan,"$14,650",9,Yes
1452132570,Commercial,80,15,Pickup,"$11,100",2,No
1452251910,Commercial,54,15,Pickup,"$6,600",5,No
1453528381,Commercial,82,11,Van,"$34,390",0,No
1456447780,Private,78,3,unknown,"$6,290",2,Yes
1456753324,Private,82,3,Minivan,"$17,070",2,No
1457351012,Commercial,66,12,unknown,"$12,810",8,No
1457474515,Private,57,,unknown,"$20,450",4,Yes
1458146418,Private,84,8,unknown,"$4,700",2,No
1458671463,Private,70,22,unknown,"$5,500",8,No
1458764755,Private,74,14,unknown,"$17,700",2,No
1459260882,Commercial,115,13,Van,"$19,920",0,No
1459383272,Private,57,3,Sports Car,"$13,390",4,No
1460240521,Commercial,77,3,Pickup,"$9,540",5,No
1460711844,Commercial,106,15,Van,"$22,320",6,No
1461033357,Private,55,12,Sports Car,"$18,430",5,No
1461945205,Private,61,18,Minivan,"$16,180",1,No
1462366552,Private,68,18,Minivan,"$1,500",2,No
1462406996,Private,92,20,Van,"$17,020",0,No
1463129723,Private,71,11,Sports Car,"$7,900",2,No
1463662331,Private,76,12,Pickup,"$18,170",0,No
1465237771,Private,50,,Minivan,"$13,620",2,No
1465446348,Private,79,19,Minivan,"$28,690",0,No
1465793368,Commercial,72,11,unknown,"$18,460",0,No
1466505819,Commercial,64,3,Panel Truck,"$26,620",8,No
1467675121,Private,50,3,Minivan,"$18,820",4,No
1469537438,Commercial,82,9,unknown,"$9,130",2,No
1470102330,Private,72,3,unknown,"$11,740",2,No
1470234718,Commercial,106,8,Van,"$19,300",3,No
1470459306,Private,109,18,unknown,"$11,460",0,No
1470633426,Commercial,87,10,Panel Truck,"$24,630",2,No
147143061,Private,57,3,unknown,"$17,270",9,No
1471850207,Private,50,7,unknown,"$7,980",2,Yes
1472119373,Private,83,,Minivan,"$27,430",5,No
1472394978,Private,83,9,Minivan,"$9,930",0,No
1475511518,Private,99,16,Minivan,"$14,120",3,No
1475626874,Private,53,22,unknown,"$6,360",0,No
1476640389,Commercial,85,3,Pickup,"$27,520",2,No
1477915882,Private,68,3,unknown,"$14,140",4,No
1477929869,Private,50,7,unknown,"$7,240",0,No
1478228930,Private,97,3,Sports Car,"$7,530",4,No
1478541559,Private,92,3,unknown,"$12,090",2,No
1478596212,Private,71,19,Minivan,"$16,270",8,No
1478893509,Commercial,91,3,Panel Truck,"$32,190",8,No
1479114368,Private,75,10,unknown,"$9,160",4,Yes
1480655196,Commercial,50,16,Pickup,"$13,710",4,No
1481390456,Private,82,,unknown,"$10,420",5,No
1482011487,Private,80,10,Van,"$34,750",0,No
1482012306,Commercial,64,3,Pickup,"$5,540",0,No
1483396445,Commercial,77,,Pickup,"$7,500",2,No
1483906222,Commercial,64,14,Panel Truck,"$24,410",6,No
1484144976,Commercial,75,15,unknown,"$10,700",2,No
1484789476,Private,96,12,Pickup,"$6,200",2,Yes
1485292368,Private,86,11,Minivan,"$13,170",4,No
1485463272,Private,84,3,Minivan,"$10,700",2,No
1486464085,Commercial,77,3,Pickup,"$9,960",3,No
1487600275,Commercial,96,9,Panel Truck,"$34,040",5,No
1487918302,Private,96,9,unknown,"$16,850",3,No
1488803730,Private,64,11,Van,"$19,680",0,No
1488844613,Commercial,90,17,Panel Truck,"$30,220",6,No
1491482759,Commercial,71,10,Panel Truck,"$22,610",5,No
1492602919,Commercial,65,3,Minivan,"$18,170",6,No
1492967323,Commercial,87,11,Panel Truck,"$30,430",4,No
1493208110,Private,93,6,Sports Car,"$6,500",8,No
1494079467,Commercial,66,21,Panel Truck,"$23,690",3,No
1495569803,Commercial,100,3,unknown,"$7,200",3,No
1496043424,Commercial,87,3,unknown,"$20,510",2,No
1496180861,Commercial,71,17,Panel Truck,"$34,170",0,No
1497121121,Private,106,7,unknown,"$22,140",2,No
1497150966,Commercial,63,3,Panel Truck,"$26,810",8,No
1497255927,Private,100,12,Pickup,"$19,690",0,No
1498000730,Private,81,7,Minivan,"$23,280",5,No
1498821603,Private,101,20,Minivan,"$15,290",2,No
1499650029,Private,86,11,Sports Car,"$7,340",2,No
1501395659,Private,115,3,Minivan,"$11,500",2,No
1501609435,Commercial,50,11,Pickup,"$19,800",4,No
1502082250,Commercial,50,,Van,"$34,260",4,No
1502614628,Private,72,24,unknown,"$20,760",4,No
1503057534,Private,72,8,unknown,"$14,880",1,Yes
1503774204,Commercial,81,3,Minivan,"$14,780",4,No
1503962685,Private,73,3,unknown,"$11,430",10,No
1506054278,Commercial,81,3,Pickup,"$29,900",4,No
1506318029,Private,59,3,unknown,"$3,050",0,No
1507454299,Private,75,3,unknown,"$11,300",2,No
1508624786,Commercial,96,3,Pickup,"$23,560",2,No
1509198534,Private,97,3,Van,"$17,070",10,No
1509599223,Private,79,13,Minivan,"$14,420",3,No
1510166462,Commercial,94,14,Sports Car,"$11,880",8,No
1510370454,Private,50,9,Pickup,"$6,450",2,No
1510554502,Private,91,14,Sports Car,"$27,700",5,No
1511148020,Commercial,75,12,Panel Truck,"$29,230",4,Yes
1511374562,Commercial,50,20,Pickup,"$8,540",8,No
1512634364,Private,74,3,Minivan,"$14,150",6,Yes
1512706078,Commercial,89,11,Pickup,"$10,180",2,No
1514802297,Commercial,91,13,Van,"$19,610",5,No
1515194736,Private,70,15,unknown,"$9,200",4,No
1515506334,Private,59,19,Minivan,"$13,630",4,No
1516386801,Private,71,20,Pickup,"$10,780",0,No
1516488918,Private,90,11,Sports Car,"$13,350",8,No
1518019620,Private,92,3,Minivan,"$14,600",2,No
1518182874,Private,128,11,unknown,"$30,260",0,No
1518347762,Private,67,18,Van,"$20,100",1,No
1518537358,Private,73,3,Pickup,"$9,230",8,No
1520141888,Commercial,81,3,Pickup,"$20,290",0,No
1521382709,Private,72,23,Minivan,"$44,050",0,No
1521878836,Commercial,60,11,Van,"$18,070",5,Yes
1522107342,Private,50,3,Minivan,"$15,220",5,No
1523027134,Commercial,60,15,Minivan,"$17,110",3,No
1523486974,Commercial,97,15,Pickup,"$28,850",3,No
1524159661,Private,76,16,Pickup,"$6,800",2,No
1524300472,Commercial,66,3,Panel Truck,"$23,130",0,No
1524807517,Private,58,17,Sports Car,"$23,260",6,No
1525276736,Commercial,101,9,Panel Truck,"$35,050",0,No
1525839245,Commercial,70,8,Minivan,"$13,170",2,No
1526417956,Commercial,55,,Minivan,"$10,130",7,No
1527489819,Private,50,13,Minivan,"$31,830",6,No
1527980415,Private,88,3,Sports Car,"$11,530",12,No
1528342092,Commercial,97,3,Panel Truck,"$26,560",5,No
1528659778,Commercial,75,15,Minivan,"$4,300",0,No
1528999875,Private,63,9,Pickup,"$21,130",0,No
1529148538,Private,79,3,Pickup,"$22,240",3,No
1529556527,Private,80,3,Sports Car,"$6,400",2,No
1529909391,Private,80,13,Minivan,"$15,240",1,No
1530888047,Commercial,84,12,unknown,"$11,490",2,No
1530889131,Private,64,19,Pickup,"$23,410",2,No
1531273193,Private,80,10,Minivan,"$33,220",2,No
1533406073,Commercial,71,18,Van,"$17,320",3,No
1533431563,Private,75,10,Van,"$19,670",2,No
153385503,Commercial,83,11,Van,"$20,630",3,No
1534859618,Private,67,3,Minivan,"$3,700",4,No
153523287,Commercial,71,23,Pickup,"$28,290",5,No
1537478788,Commercial,97,3,Pickup,"$28,390",6,No
1538549751,Commercial,78,10,Panel Truck,"$23,810",10,Yes
1539130200,Commercial,68,5,Van,"$31,920",2,No
1539980074,Private,61,8,Pickup,"$5,600",8,No
1539988686,Private,53,3,Pickup,"$5,470",2,No
154042213,Commercial,89,7,Minivan,"$14,110",6,No
1541506326,Private,88,18,Minivan,"$25,510",3,No
1542133107,Private,54,21,unknown,"$7,640",3,No
1543505834,Private,89,3,Sports Car,"$1,500",2,No
1544862025,Commercial,65,3,unknown,"$26,400",2,No
1545013530,Private,76,13,Minivan,"$19,880",1,No
1545682273,Commercial,102,6,Van,"$20,690",2,Yes
1545940229,Private,89,3,Minivan,"$15,730",0,No
1546467272,Private,85,25,Pickup,"$12,300",1,No
1546506279,Private,53,14,unknown,"$4,320",2,Yes
1546992832,Commercial,79,14,Sports Car,"$24,800",4,Yes
1547279112,Commercial,67,12,Van,"$19,780",2,No
1547385828,Commercial,97,,Van,"$21,110",6,No
1548825332,Private,93,14,Pickup,"$12,880",0,No
1549026819,Private,70,3,Pickup,"$9,170",2,No
1550380108,Commercial,81,3,Pickup,"$7,930",2,No
1550562902,Private,118,17,Sports Car,"$12,950",4,Yes
1550703563,Commercial,76,11,Minivan,"$14,220",2,No
1550793712,Private,96,12,Minivan,"$22,500",1,No
1551534748,Private,80,3,Minivan,"$15,240",2,No
1552009766,Private,51,16,Minivan,"$15,620",2,No
1552178848,Private,90,12,unknown,"$6,440",5,No
1552800458,Commercial,69,9,unknown,"$10,560",0,No
1553204122,Private,83,21,Pickup,"$10,440",4,No
1553707962,Private,72,7,unknown,"$9,400",2,No
1554891066,Private,78,3,unknown,"$11,510",5,No
1555386766,Commercial,50,10,Minivan,"$1,500",9,No
1555826152,Private,50,3,Minivan,"$20,960",5,Yes
1556404430,Private,73,15,unknown,"$10,160",0,No
1557572676,Private,69,3,Minivan,"$14,550",0,No
155791249,Private,75,15,Minivan,"$7,830",0,No
1558074771,Private,73,21,Minivan,"$12,440",5,No
1558609082,Private,74,3,Van,"$21,390",0,No
1559328222,Commercial,61,16,Panel Truck,"$27,810",1,No
1559888076,Commercial,73,9,Van,"$21,910",0,No
1559931099,Commercial,69,,Van,"$28,620",2,No
1560241747,Private,53,19,unknown,"$7,000",5,No
1561447955,Commercial,66,21,Pickup,"$26,370",4,No
1563759515,Private,76,8,unknown,"$14,010",2,No
1564022119,Private,70,10,Minivan,"$1,500",2,No
1566160814,Private,82,3,Sports Car,"$5,900",8,No
156874203,Commercial,92,12,Van,"$18,340",5,No
1571017042,Commercial,108,3,Minivan,"$6,000",0,Yes
1571484049,Commercial,85,10,Pickup,"$9,700",5,No
1571808106,Private,73,12,Minivan,"$11,660",0,No
1572737228,Private,64,17,Minivan,"$12,500",3,No
1573341643,Commercial,69,,unknown,"$15,650",0,No
1573566420,Private,72,10,Minivan,"$11,470",0,No
1574046071,Private,75,3,unknown,"$7,870",0,No
1574052842,Private,72,17,unknown,"$16,830",2,No
1574267216,Commercial,107,9,Pickup,"$6,530",2,No
1575092745,Commercial,50,18,Panel Truck,"$27,780",5,No
1575307690,Private,95,3,Minivan,"$5,600",1,Yes
1575496931,Private,107,23,Sports Car,"$2,680",0,No
1575804017,Private,63,3,unknown,"$8,170",8,No
1576164501,Private,89,19,Minivan,"$1,500",2,No
1576793144,Private,51,16,Sports Car,"$16,900",0,No
1577329571,Private,61,17,Minivan,"$25,500",0,No
1577459882,Private,103,17,Minivan,"$13,060",4,No
1578153833,Private,61,3,unknown,"$7,890",2,No
1578270910,Private,62,3,Sports Car,"$8,450",2,No
